data;1 THB;1 USD;1 AUD;1 HKD;1 CAD;1 NZD;1 SGD;1 EUR;100 HUF;1 CHF;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;100 ISK;1 NOK;1 SEK;1 HRK;1 RON;1 BGN;1 TRY;1 LTL;1 LVL;1 PHP;1 MXN;1 ZAR;1 BRL;1 MYR;1 RUB;10000 IDR;100 KRW;1 CNY;1 XDR;;Nr tabeli; (source: https://www.nbp.pl/kursy/Archiwum/archiwum_tab_a_2010.xls, 2020.02.22)
21.07.2010;0,0991;3,2017;2,8298;0,4118;3,0851;2,2974;2,3308;4,1145;1,4339;3,0429;4,8892;0,4051;3,6807;0,1621;0,5521;0,2629;2,6008;0,5111;0,4343;0,5696;0,9636;2,1038;2,0939;1,1916;5,8016;0,0689;0,2501;0,4238;1,8046;0,9956;0,1052;3,5287;0,2656;0,4723;4,8361;;140;/A/NBP/2010
22.07.2010;0,0989;3,1945;2,8249;0,4106;3,0659;2,2939;2,3266;4,1007;1,4410;3,0678;4,8777;0,4044;3,6839;0,1631;0,5503;0,2620;2,5973;0,5126;0,4336;0,5663;0,9610;2,0967;2,0943;1,1876;5,7850;0,0687;0,2489;0,4228;1,7930;0,9948;0,1048;3,5290;0,2652;0,4710;4,8189;;141;/A/NBP/2010
23.07.2010;0,0974;3,1383;2,8101;0,4043;3,0290;2,2792;2,2909;4,0633;1,4237;3,0080;4,8364;0,3974;3,6057;0,1614;0,5453;0,2597;2,5687;0,5100;0,4305;0,5611;0,9533;2,0776;2,0669;1,1768;5,7302;0,0678;0,2466;0,4240;1,7870;0,9816;0,1035;3,4968;0,2620;0,4635;4,7729;;142;/A/NBP/2010
26.07.2010;0,0974;3,1373;2,8153;0,4038;3,0240;2,2913;2,2963;4,0472;1,4097;2,9725;4,8577;0,3974;3,6012;0,1606;0,5430;0,2586;2,5615;0,5056;0,4271;0,5588;0,9508;2,0693;2,0654;1,1721;5,7079;0,0680;0,2463;0,4238;1,7690;0,9807;0,1034;3,4890;0,2633;0,4626;4,7478;;143;/A/NBP/2010
27.07.2010;0,0958;3,0861;2,7915;0,3973;2,9955;2,2729;2,2664;4,0125;1,4080;2,9206;4,7731;0,3913;3,5329;0,1600;0,5384;0,2564;2,5476;0,5016;0,4243;0,5537;0,9449;2,0516;2,0394;1,1621;5,6614;0,0671;0,2437;0,4206;1,7515;0,9699;0,1021;3,4591;0,2611;0,4554;4,6926;;144;/A/NBP/2010
28.07.2010;0,0953;3,0756;2,7567;0,3958;2,9809;2,2468;2,2545;4,0006;1,4159;2,9010;4,7866;0,3897;3,4950;0,1598;0,5368;0,2557;2,5449;0,4998;0,4212;0,5522;0,9407;2,0455;2,0369;1,1586;5,6438;0,0670;0,2428;0,4173;1,7383;0,9638;0,1017;3,4488;0,2595;0,4535;4,6519;;145;/A/NBP/2010
29.07.2010;0,0949;3,0618;2,7602;0,3940;2,9661;2,2245;2,2446;3,9993;1,4102;2,9109;4,7876;0,3877;3,5103;0,1616;0,5368;0,2556;2,5392;0,5004;0,4216;0,5520;0,9406;2,0448;2,0256;1,1582;5,6400;0,0669;0,2422;0,4194;1,7293;0,9611;0,1014;3,4087;0,2580;0,4516;4,6631;;146;/A/NBP/2010
30.07.2010;0,0952;3,0731;2,7634;0,3955;2,9735;2,2154;2,2580;4,0080;1,4094;2,9547;4,7997;0,3891;3,5592;0,1617;0,5379;0,2562;2,5560;0,5029;0,4243;0,5534;0,9448;2,0493;2,0328;1,1608;5,6558;0,0675;0,2414;0,4178;1,7473;0,9656;0,1016;3,4140;0,2593;0,4535;4,6666;;147;/A/NBP/2010
2.08.2010;0,0947;3,0494;2,7804;0,3929;2,9789;2,2333;2,2536;3,9852;1,4144;2,9142;4,8183;0,3865;3,5191;0,1612;0,5349;0,2547;2,5448;0,5070;0,4260;0,5514;0,9387;2,0376;2,0379;1,1542;5,6244;0,0674;0,2427;0,4205;1,7398;0,9659;0,1010;3,4230;0,2600;0,4505;4,6451;;148;/A/NBP/2010
3.08.2010;0,0938;3,0143;2,7475;0,3884;2,9432;2,2104;2,2313;3,9875;1,4205;2,9075;4,7979;0,3816;3,5044;0,1615;0,5352;0,2548;2,5398;0,5056;0,4261;0,5513;0,9398;2,0388;2,0223;1,1548;5,6297;0,0668;0,2406;0,4125;1,7215;0,9535;0,1009;3,4250;0,2573;0,4450;4,6446;;149;/A/NBP/2010
4.08.2010;0,0947;3,0448;2,7757;0,3921;2,9670;2,2240;2,2491;4,0200;1,4269;2,9198;4,8407;0,3860;3,5621;0,1621;0,5395;0,2569;2,5638;0,5087;0,4282;0,5567;0,9459;2,0555;2,0264;1,1643;5,6732;0,0673;0,2415;0,4161;1,7316;0,9613;0,1021;3,3989;0,2604;0,4496;4,6628;;150;/A/NBP/2010
5.08.2010;0,0943;3,0268;2,7678;0,3895;2,9883;2,2008;2,2384;3,9860;1,4180;2,8856;4,7952;0,3840;3,5102;0,1612;0,5350;0,2548;2,5405;0,5053;0,4243;0,5518;0,9363;2,0380;2,0135;1,1544;5,6272;0,0673;0,2419;0,4156;1,7281;0,9595;0,1014;3,3851;0,2595;0,4471;4,6275;;151;/A/NBP/2010
6.08.2010;0,0943;3,0246;2,7706;0,3895;2,9742;2,2026;2,2381;3,9881;1,4305;2,8881;4,7928;0,3832;3,5136;0,1612;0,5352;0,2549;2,5647;0,5067;0,4251;0,5518;0,9394;2,0391;2,0212;1,1550;5,6273;0,0673;0,2407;0,4173;1,7254;0,9607;0,1014;3,3869;0,2603;0,4467;4,6322;;152;/A/NBP/2010
9.08.2010;0,0940;2,9997;2,7600;0,3864;2,9197;2,1946;2,2271;3,9871;1,4269;2,8897;4,7841;0,3802;3,5051;0,1607;0,5351;0,2548;2,5591;0,5051;0,4242;0,5522;0,9422;2,0386;2,0135;1,1547;5,6291;0,0668;0,2367;0,4157;1,7066;0,9544;0,1006;3,3846;0,2585;0,4433;4,6270;;153;/A/NBP/2010
10.08.2010;0,0943;3,0147;2,7510;0,3881;2,9233;2,1817;2,2275;3,9727;1,4288;2,8652;4,7637;0,3821;3,5174;0,1604;0,5332;0,2539;2,5680;0,5022;0,4225;0,5500;0,9389;2,0312;2,0140;1,1506;5,6072;0,0671;0,2380;0,4169;1,7240;0,9563;0,1005;3,3589;0,2578;0,4450;4,6007;;154;/A/NBP/2010
11.08.2010;0,0959;3,0606;2,7674;0,3939;2,9554;2,1985;2,2512;3,9992;1,4217;2,9042;4,8276;0,3880;3,5901;0,1613;0,5368;0,2556;2,5918;0,5018;0,4223;0,5541;0,9439;2,0448;2,0307;1,1582;5,6442;0,0676;0,2406;0,4214;1,7451;0,9642;0,1013;3,4123;0,2587;0,4515;4,6516;;155;/A/NBP/2010
12.08.2010;0,0977;3,1215;2,7938;0,4019;2,9770;2,2213;2,2889;4,0134;1,4231;2,9565;4,8872;0,3953;3,6642;0,1618;0,5387;0,2565;2,6163;0,5038;0,4237;0,5550;0,9481;2,0521;2,0535;1,1623;5,6686;0,0688;0,2447;0,4277;1,7597;0,9804;0,1021;3,4680;0,2632;0,4602;4,6681;;156;/A/NBP/2010
13.08.2010;0,0975;3,1053;2,7961;0,3997;2,9928;2,2159;2,2848;3,9941;1,4275;2,9509;4,8590;0,3936;3,6152;0,1613;0,5361;0,2553;2,6037;0,5049;0,4217;0,5522;0,9438;2,0422;2,0551;1,1568;5,6398;0,0686;0,2445;0,4284;1,7562;0,9807;0,1020;3,4469;0,2624;0,4571;4,7286;;157;/A/NBP/2010
16.08.2010;0,0983;3,1297;2,7882;0,4026;3,0049;2,2002;2,2939;4,0030;1,4255;3,0041;4,8731;0,3967;3,6522;0,1610;0,5373;0,2558;2,6112;0,5032;0,4205;0,5532;0,9457;2,0467;2,0675;1,1593;5,6496;0,0689;0,2465;0,4280;1,7652;0,9835;0,1024;3,4984;0,2635;0,4597;4,7291;;158;/A/NBP/2010
17.08.2010;0,0971;3,0810;2,7814;0,3968;2,9621;2,1872;2,2735;3,9707;1,4213;2,9651;4,8276;0,3905;3,6165;0,1599;0,5330;0,2538;2,5868;0,5020;0,4214;0,5479;0,9376;2,0302;2,0585;1,1500;5,6040;0,0682;0,2444;0,4255;1,7563;0,9754;0,1014;3,4701;0,2620;0,4534;4,6844;;159;/A/NBP/2010
18.08.2010;0,0971;3,0713;2,7677;0,3949;2,9748;2,1933;2,2655;3,9535;1,4180;2,9484;4,7968;0,3894;3,5949;0,1592;0,5307;0,2527;2,5756;0,4983;0,4186;0,5442;0,9320;2,0214;2,0492;1,1450;5,5801;0,0680;0,2442;0,4219;1,7507;0,9728;0,1010;3,4551;0,2614;0,4519;4,6611;;160;/A/NBP/2010
19.08.2010;0,0977;3,0848;2,7730;0,3967;2,9942;2,1973;2,2777;3,9506;1,4255;2,9640;4,8210;0,3915;3,6001;0,1591;0,5302;0,2525;2,5782;0,4989;0,4178;0,5433;0,9341;2,0199;2,0512;1,1441;5,5788;0,0686;0,2435;0,4239;1,7577;0,9838;0,1012;3,4526;0,2627;0,4539;4,6526;;161;/A/NBP/2010
20.08.2010;0,0990;3,1110;2,7672;0,4005;2,9886;2,1922;2,2975;3,9719;1,4236;3,0098;4,8346;0,3928;3,6441;0,1598;0,5331;0,2539;2,5941;0,4989;0,4190;0,5451;0,9384;2,0308;2,0551;1,1503;5,6077;0,0690;0,2437;0,4247;1,7734;0,9925;0,1020;3,4712;0,2629;0,4588;4,6861;;162;/A/NBP/2010
23.08.2010;0,0996;3,1354;2,8016;0,4032;2,9967;2,2195;2,3127;3,9850;1,4178;3,0358;4,8845;0,3973;3,6730;0,1605;0,5349;0,2547;2,6063;0,5027;0,4233;0,5482;0,9438;2,0375;2,0651;1,1541;5,6257;0,0696;0,2457;0,4302;1,7834;1,0011;0,1024;3,4826;0,2652;0,4612;4,7277;;163;/A/NBP/2010
24.08.2010;0,1006;3,1737;2,8089;0,4081;3,0001;2,2335;2,3301;4,0104;1,4110;3,0478;4,8883;0,3999;3,7584;0,1613;0,5384;0,2563;2,6196;0,5051;0,4265;0,5512;0,9461;2,0505;2,0732;1,1615;5,6616;0,0697;0,2456;0,4293;1,7933;1,0092;0,1031;3,5048;0,2662;0,4669;4,7639;;164;/A/NBP/2010
25.08.2010;0,0999;3,1492;2,7936;0,4047;2,9684;2,2181;2,3187;3,9946;1,4150;3,0629;4,8528;0,3981;3,7206;0,1604;0,5363;0,2553;2,6093;0,5003;0,4223;0,5485;0,9428;2,0424;2,0620;1,1569;5,6421;0,0694;0,2439;0,4280;1,7769;1,0021;0,1021;3,4910;0,2632;0,4629;4,7711;;165;/A/NBP/2010
26.08.2010;0,1003;3,1452;2,7899;0,4044;2,9734;2,2122;2,3185;3,9927;1,4108;3,0554;4,8819;0,3987;3,7188;0,1604;0,5362;0,2552;2,6072;0,4979;0,4233;0,5488;0,9402;2,0415;2,0630;1,1563;5,6386;0,0696;0,2425;0,4297;1,7831;1,0007;0,1020;3,4894;0,2640;0,4623;4,7716;;166;/A/NBP/2010
27.08.2010;0,1000;3,1304;2,7765;0,4027;2,9580;2,2069;2,3104;3,9810;1,4027;3,0598;4,8593;0,3968;3,6979;0,1609;0,5345;0,2544;2,6054;0,4976;0,4233;0,5470;0,9373;2,0355;2,0589;1,1530;5,6205;0,0693;0,2394;0,4276;1,7775;0,9962;0,1020;3,4791;0,2619;0,4608;4,7385;;167;/A/NBP/2010
30.08.2010;0,0999;3,1226;2,8070;0,4017;2,9775;2,2185;2,3078;3,9755;1,4024;3,0383;4,8645;0,3958;3,6820;0,1606;0,5338;0,2541;2,5933;0,4993;0,4237;0,5464;0,9395;2,0327;2,0609;1,1514;5,6084;0,0692;0,2395;0,4276;1,7859;0,9951;0,1018;3,4643;0,2621;0,4594;4,7247;;168;/A/NBP/2010
31.08.2010;0,1008;3,1583;2,8109;0,4057;2,9801;2,2103;2,3285;4,0038;1,3936;3,1012;4,8714;0,4003;3,7424;0,1613;0,5378;0,2559;2,6117;0,5002;0,4268;0,5512;0,9415;2,0471;2,0654;1,1595;5,6463;0,0696;0,2404;0,4276;1,7947;1,0031;0,1023;3,4890;0,2634;0,4635;4,7577;;169;/A/NBP/2010
1.09.2010;0,1003;3,1285;2,8208;0,4021;2,9457;2,2037;2,3157;3,9922;1,3941;3,0879;4,8032;0,3965;3,7152;0,1615;0,5362;0,2551;2,6023;0,5002;0,4277;0,5487;0,9365;2,0412;2,0510;1,1562;5,6284;0,0694;0,2379;0,4236;1,7813;0,9988;0,1016;3,4751;0,2639;0,4591;4,7507;;170;/A/NBP/2010
2.09.2010;0,0993;3,0952;2,8091;0,3979;2,9422;2,2117;2,2963;3,9659;1,3941;3,0585;4,7593;0,3913;3,6781;0,1605;0,5327;0,2535;2,5836;0,5025;0,4261;0,5446;0,9305;2,0278;2,0448;1,1486;5,5956;0,0689;0,2371;0,4255;1,7732;0,9893;0,1008;3,4367;0,2621;0,4543;4,6932;;171;/A/NBP/2010
3.09.2010;0,0991;3,0895;2,8117;0,3973;2,9292;2,2119;2,2928;3,9635;1,3940;3,0450;4,7564;0,3909;3,6613;0,1604;0,5324;0,2533;2,5986;0,5030;0,4260;0,5441;0,9265;2,0265;2,0510;1,1479;5,5942;0,0691;0,2372;0,4279;1,7898;0,9896;0,1006;3,4257;0,2626;0,4540;4,6854;;172;/A/NBP/2010
6.09.2010;0,0979;3,0450;2,7912;0,3925;2,9381;2,2009;2,2673;3,9279;1,3838;2,9995;4,6900;0,3849;3,6245;0,1588;0,5276;0,2510;2,5978;0,4988;0,4219;0,5391;0,9185;2,0083;2,0272;1,1376;5,5416;0,0687;0,2354;0,4223;1,7595;0,9778;0,0996;3,3905;0,2603;0,4490;4,6376;;173;/A/NBP/2010
7.09.2010;0,0992;3,0943;2,8183;0,3982;2,9710;2,2263;2,2938;3,9495;1,3771;3,0551;4,7544;0,3898;3,6837;0,1597;0,5304;0,2524;2,6172;0,5010;0,4238;0,5420;0,9198;2,0194;2,0479;1,1438;5,5678;0,0694;0,2369;0,4255;1,7912;0,9901;0,1005;3,4091;0,2627;0,4556;4,6631;;174;/A/NBP/2010
8.09.2010;0,1005;3,1170;2,8496;0,4008;2,9688;2,2377;2,3149;3,9494;1,3677;3,0839;4,8078;0,3932;3,7131;0,1598;0,5305;0,2524;2,6258;0,4996;0,4255;0,5421;0,9214;2,0193;2,0543;1,1438;5,5720;0,0703;0,2382;0,4275;1,8005;1,0007;0,1007;3,4470;0,2655;0,4584;4,6886;;175;/A/NBP/2010
9.09.2010;0,1003;3,0991;2,8663;0,3986;2,9907;2,2477;2,3083;3,9421;1,3750;3,0497;4,7691;0,3912;3,6996;0,1597;0,5294;0,2519;2,6174;0,5015;0,4265;0,5411;0,9207;2,0156;2,0466;1,1417;5,5601;0,0702;0,2376;0,4281;1,7952;0,9957;0,1004;3,4369;0,2653;0,4566;4,6946;;176;/A/NBP/2010
10.09.2010;0,1002;3,0867;2,8522;0,3971;2,9919;2,2403;2,3019;3,9316;1,3875;3,0189;4,7688;0,3899;3,6814;0,1593;0,5281;0,2513;2,6106;0,5004;0,4267;0,5396;0,9200;2,0102;2,0447;1,1386;5,5464;0,0701;0,2381;0,4292;1,7908;0,9931;0,1000;3,4277;0,2647;0,4559;4,6779;;177;/A/NBP/2010
13.09.2010;0,1000;3,0745;2,8674;0,3958;2,9814;2,2507;2,2968;3,9407;1,3876;3,0307;4,7564;0,3884;3,6615;0,1596;0,5292;0,2519;2,6115;0,5019;0,4291;0,5409;0,9244;2,0149;2,0568;1,1413;5,5605;0,0697;0,2399;0,4304;1,7856;0,9914;0,1001;3,4628;0,2649;0,4548;4,6840;;178;/A/NBP/2010
14.09.2010;0,0997;3,0637;2,8617;0,3950;2,9844;2,2345;2,2936;3,9493;1,3898;3,0592;4,7311;0,3871;3,6818;0,1603;0,5304;0,2524;2,6104;0,5009;0,4282;0,5421;0,9269;2,0193;2,0458;1,1438;5,5702;0,0693;0,2382;0,4293;1,7949;0,9874;0,0998;3,4082;0,2639;0,4547;4,6748;;179;/A/NBP/2010
15.09.2010;0,0983;3,0347;2,8399;0,3908;2,9436;2,2178;2,2684;3,9361;1,3983;3,0223;4,7043;0,3824;3,5524;0,1601;0,5286;0,2516;2,5912;0,4993;0,4265;0,5404;0,9292;2,0125;2,0325;1,1400;5,5536;0,0686;0,2361;0,4276;1,7751;0,9740;0,0986;3,3685;0,2613;0,4503;4,6510;;180;/A/NBP/2010
16.09.2010;0,0977;3,0131;2,8229;0,3880;2,9365;2,1864;2,2545;3,9345;1,3947;3,0093;4,6957;0,3805;3,5216;0,1599;0,5284;0,2515;2,5902;0,4963;0,4278;0,5403;0,9266;2,0117;2,0197;1,1395;5,5541;0,0681;0,2354;0,4232;1,7482;0,9667;0,0975;3,3657;0,2588;0,4480;4,6029;;181;/A/NBP/2010
17.09.2010;0,0979;3,0079;2,8463;0,3873;2,9408;2,2002;2,2548;3,9545;1,3991;2,9592;4,7260;0,3788;3,5028;0,1601;0,5310;0,2527;2,5897;0,4968;0,4285;0,5428;0,9299;2,0219;2,0135;1,1453;5,5807;0,0681;0,2358;0,4230;1,7573;0,9698;0,0969;3,3684;0,2590;0,4471;4,6106;;182;/A/NBP/2010
20.09.2010;0,0981;3,0156;2,8515;0,3885;2,9265;2,2007;2,2611;3,9506;1,4040;2,9994;4,7056;0,3798;3,5212;0,1601;0,5305;0,2525;2,5792;0,4966;0,4287;0,5424;0,9270;2,0199;2,0179;1,1441;5,5709;0,0685;0,2363;0,4240;1,7519;0,9721;0,0973;3,3737;0,2597;0,4494;4,6117;;183;/A/NBP/2010
21.09.2010;0,0977;3,0053;2,8429;0,3871;2,9174;2,1900;2,2546;3,9458;1,4072;2,9987;4,6674;0,3797;3,5200;0,1601;0,5298;0,2522;2,5712;0,4970;0,4320;0,5416;0,9243;2,0175;2,0142;1,1428;5,5637;0,0683;0,2353;0,4230;1,7341;0,9691;0,0970;3,3610;0,2588;0,4481;4,6018;;184;/A/NBP/2010
22.09.2010;0,0967;2,9636;2,8279;0,3819;2,8928;2,1832;2,2312;3,9427;1,4126;2,9816;4,6363;0,3736;3,4955;0,1600;0,5292;0,2520;2,5702;0,4982;0,4318;0,5412;0,9261;2,0160;1,9953;1,1419;5,5570;0,0675;0,2332;0,4219;1,7320;0,9592;0,0955;3,3498;0,2555;0,4422;4,5851;;185;/A/NBP/2010
23.09.2010;0,0973;2,9853;2,8353;0,3847;2,8852;2,1716;2,2468;3,9813;1,4195;3,0215;4,6641;0,3754;3,5319;0,1616;0,5344;0,2545;2,5886;0,5029;0,4321;0,5463;0,9325;2,0356;2,0077;1,1530;5,6134;0,0677;0,2357;0,4220;1,7368;0,9641;0,0964;3,3323;0,2593;0,4453;4,5863;;186;/A/NBP/2010
24.09.2010;0,0968;2,9704;2,8348;0,3829;2,8771;2,1720;2,2400;3,9747;1,4205;3,0252;4,6599;0,3749;3,5126;0,1615;0,5335;0,2540;2,5751;0,5012;0,4321;0,5449;0,9359;2,0323;1,9971;1,1511;5,6037;0,0675;0,2354;0,4211;1,7246;0,9610;0,0961;3,3268;0,2572;0,4432;4,5889;;187;/A/NBP/2010
27.09.2010;0,0963;2,9425;2,8242;0,3795;2,8703;2,1601;2,2266;3,9582;1,4269;2,9866;4,6529;0,3709;3,4970;0,1608;0,5313;0,2530;2,5719;0,5001;0,4319;0,5428;0,9318;2,0238;1,9956;1,1464;5,5789;0,0671;0,2353;0,4196;1,7213;0,9527;0,0962;3,2835;0,2563;0,4401;4,5503;;188;/A/NBP/2010
28.09.2010;0,0971;2,9645;2,8451;0,3825;2,8705;2,1732;2,2430;3,9773;1,4307;3,0112;4,6957;0,3732;3,5236;0,1615;0,5337;0,2542;2,5810;0,4991;0,4305;0,5453;0,9319;2,0336;2,0125;1,1519;5,6074;0,0673;0,2360;0,4217;1,7355;0,9590;0,0968;3,2972;0,2585;0,4435;4,5613;;189;/A/NBP/2010
29.09.2010;0,0959;2,9227;2,8354;0,3768;2,8409;2,1602;2,2188;3,9710;1,4386;2,9925;4,6247;0,3677;3,4933;0,1614;0,5329;0,2538;2,5686;0,4979;0,4334;0,5439;0,9282;2,0305;2,0005;1,1501;5,6001;0,0665;0,2347;0,4188;1,7113;0,9476;0,0961;3,2663;0,2559;0,4371;4,5595;;190;/A/NBP/2010
30.09.2010;0,0963;2,9250;2,8331;0,3769;2,8364;2,1579;2,2229;3,9870;1,4373;2,9955;4,6458;0,3689;3,5129;0,1621;0,5350;0,2548;2,5789;0,4985;0,4356;0,5465;0,9342;2,0386;2,0165;1,1547;5,6195;0,0667;0,2337;0,4198;1,7198;0,9470;0,0956;3,2734;0,2565;0,4369;4,5470;;191;/A/NBP/2010
1.10.2010;0,0953;2,8772;2,7957;0,3706;2,7981;2,1274;2,1893;3,9465;1,4310;2,9376;4,5469;0,3623;3,4535;0,1619;0,5296;0,2522;2,5527;0,4916;0,4299;0,5401;0,9249;2,0178;1,9892;1,1430;5,5639;0,0656;0,2297;0,4135;1,7043;0,9318;0,0941;3,2401;0,2542;0,4299;4,4999;;192;/A/NBP/2010
4.10.2010;0,0959;2,8922;2,7955;0,3729;2,8261;2,1418;2,2006;3,9577;1,4439;2,9614;4,5675;0,3637;3,4764;0,1617;0,5309;0,2529;2,5666;0,4927;0,4287;0,5433;0,9251;2,0236;1,9986;1,1462;5,5797;0,0661;0,2305;0,4158;1,7129;0,9352;0,0947;3,2176;0,2576;0,4324;4,4944;;193;/A/NBP/2010
5.10.2010;0,0957;2,8838;2,7705;0,3719;2,8253;2,1414;2,1963;3,9742;1,4534;2,9809;4,5846;0,3633;3,4617;0,1619;0,5331;0,2540;2,5723;0,4937;0,4298;0,5445;0,9288;2,0320;1,9907;1,1510;5,6038;0,0658;0,2296;0,4117;1,6987;0,9312;0,0951;3,2515;0,2551;0,4310;4,5151;;194;/A/NBP/2010
6.10.2010;0,0950;2,8422;2,7751;0,3663;2,8059;2,1363;2,1693;3,9378;1,4555;2,9405;4,5218;0,3577;3,4196;0,1605;0,5282;0,2517;2,5520;0,4906;0,4265;0,5378;0,9199;2,0134;1,9961;1,1404;5,5505;0,0653;0,2281;0,4130;1,7080;0,9186;0,0952;3,1866;0,2539;0,4246;4,4596;;195;/A/NBP/2010
7.10.2010;0,0952;2,8401;2,8078;0,3661;2,8103;2,1490;2,1747;3,9655;1,4562;2,9605;4,5206;0,3573;3,4439;0,1621;0,5319;0,2534;2,5683;0,4917;0,4258;0,5420;0,9283;2,0276;2,0019;1,1485;5,5876;0,0656;0,2278;0,4141;1,6919;0,9187;0,0957;3,1935;0,2545;0,4244;4,4763;;196;/A/NBP/2010
8.10.2010;0,0953;2,8660;2,7973;0,3694;2,8200;2,1418;2,1875;3,9860;1,4480;2,9641;4,5443;0,3607;3,4796;0,1630;0,5346;0,2548;2,5816;0,4923;0,4287;0,5447;0,9332;2,0380;2,0098;1,1544;5,6204;0,0660;0,2276;0,4148;1,7048;0,9203;0,0957;3,2095;0,2555;0,4295;4,4851;;197;/A/NBP/2010
11.10.2010;0,0949;2,8525;2,8058;0,3675;2,8202;2,1479;2,1824;3,9754;1,4463;2,9614;4,5477;0,3586;3,4758;0,1623;0,5331;0,2541;2,5749;0,4898;0,4289;0,5431;0,9316;2,0326;2,0215;1,1513;5,6071;0,0654;0,2300;0,4148;1,7109;0,9193;0,0955;3,1989;0,2551;0,4276;4,4922;;198;/A/NBP/2010
12.10.2010;0,0960;2,8802;2,8157;0,3712;2,8316;2,1571;2,1997;3,9711;1,4467;2,9648;4,5519;0,3582;3,5085;0,1619;0,5325;0,2538;2,5703;0,4879;0,4295;0,5423;0,9292;2,0304;2,0204;1,1501;5,5986;0,0659;0,2304;0,4165;1,7244;0,9262;0,0953;3,1769;0,2542;0,4316;4,4873;;199;/A/NBP/2010
13.10.2010;0,0949;2,8327;2,7977;0,3649;2,8116;2,1437;2,1708;3,9587;1,4485;2,9588;4,4939;0,3558;3,4569;0,1616;0,5309;0,2530;2,5540;0,4861;0,4267;0,5401;0,9254;2,0241;2,0085;1,1465;5,5800;0,0652;0,2284;0,4140;1,6955;0,9152;0,0939;3,1899;0,2526;0,4250;4,4806;;200;/A/NBP/2010
14.10.2010;0,0929;2,7697;2,7584;0,3570;2,7721;2,1096;2,1377;3,8992;1,4333;2,9150;4,4418;0,3484;3,4150;0,1597;0,5229;0,2492;2,5091;0,4830;0,4227;0,5320;0,9126;1,9937;1,9792;1,1293;5,4949;0,0641;0,2244;0,4087;1,6762;0,8983;0,0924;3,1269;0,2495;0,4164;4,3944;;201;/A/NBP/2010
15.10.2010;0,0929;2,7717;2,7591;0,3576;2,7554;2,1018;2,1385;3,9074;1,4229;2,9024;4,4470;0,3488;3,4115;0,1596;0,5240;0,2497;2,5144;0,4826;0,4230;0,5335;0,9138;1,9979;1,9729;1,1316;5,5057;0,0641;0,2231;0,4072;1,6698;0,8994;0,0918;3,1172;0,2493;0,4173;4,3773;;202;/A/NBP/2010
18.10.2010;0,0947;2,8297;2,7850;0,3649;2,7716;2,1279;2,1716;3,9254;1,4183;2,9376;4,4898;0,3560;3,4851;0,1601;0,5264;0,2509;2,5276;0,4824;0,4223;0,5347;0,9165;2,0071;1,9859;1,1369;5,5338;0,0654;0,2266;0,4113;1,7010;0,9140;0,0927;3,1391;0,2528;0,4261;4,4039;;203;/A/NBP/2010
19.10.2010;0,0945;2,8268;2,7913;0,3639;2,7661;2,1315;2,1666;3,9317;1,4247;2,9456;4,4722;0,3551;3,4691;0,1604;0,5272;0,2513;2,5268;0,4817;0,4223;0,5360;0,9150;2,0103;1,9862;1,1387;5,5431;0,0651;0,2268;0,4091;1,6904;0,9095;0,0929;3,1504;0,2507;0,4254;4,4485;;204;/A/NBP/2010
20.10.2010;0,0960;2,8714;2,8095;0,3700;2,7918;2,1482;2,1958;3,9700;1,4349;2,9721;4,5198;0,3615;3,5375;0,1618;0,5323;0,2537;2,5509;0,4869;0,4259;0,5414;0,9212;2,0299;2,0119;1,1498;5,5955;0,0661;0,2301;0,4129;1,7072;0,9212;0,0934;3,2211;0,2546;0,4318;4,5021;;205;/A/NBP/2010
21.10.2010;0,0946;2,8193;2,7816;0,3631;2,7653;2,1228;2,1726;3,9533;1,4372;2,9279;4,4509;0,3560;3,4789;0,1616;0,5301;0,2527;2,5267;0,4853;0,4260;0,5386;0,9169;2,0213;1,9868;1,1449;5,5696;0,0652;0,2279;0,4082;1,6821;0,9078;0,0917;3,1722;0,2500;0,4243;4,4715;;206;/A/NBP/2010
22.10.2010;0,0957;2,8616;2,7970;0,3685;2,7800;2,1357;2,1954;3,9734;1,4415;2,9338;4,4862;0,3594;3,5210;0,1611;0,5327;0,2539;2,5420;0,4871;0,4279;0,5415;0,9208;2,0316;2,0030;1,1508;5,6015;0,0660;0,2304;0,4108;1,6865;0,9193;0,0935;3,1857;0,2540;0,4299;4,4694;;207;/A/NBP/2010
25.10.2010;0,0943;2,8119;2,7980;0,3622;2,7584;2,1188;2,1755;3,9464;1,4395;2,8989;4,4220;0,3535;3,4905;0,1606;0,5291;0,2522;2,5233;0,4889;0,4288;0,5376;0,9238;2,0178;1,9866;1,1429;5,5599;0,0654;0,2286;0,4082;1,6485;0,9089;0,0931;3,1749;0,2521;0,4223;4,4483;;208;/A/NBP/2010
26.10.2010;0,0944;2,8207;2,7917;0,3637;2,7642;2,1218;2,1794;3,9351;1,4351;2,9020;4,4753;0,3544;3,4835;0,1600;0,5277;0,2515;2,5241;0,4854;0,4242;0,5361;0,9208;2,0121;1,9855;1,1397;5,5463;0,0655;0,2282;0,4093;1,6636;0,9114;0,0928;3,1582;0,2520;0,4235;4,4252;;209;/A/NBP/2010
