data;1 THB;1 USD;1 AUD;1 HKD;1 CAD;1 NZD;1 SGD;1 EUR;100 HUF;1 CHF;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;100 ISK;1 NOK;1 SEK;1 HRK;1 RON;1 BGN;1 TRY;1 LTL;1 LVL;1 PHP;1 MXN;1 ZAR;1 BRL;1 MYR;1 RUB;10000 IDR;100 KRW;1 CNY;1 XDR;;Nr tabeli; (source: https://www.nbp.pl/kursy/Archiwum/archiwum_tab_a_2009.xls, 2020.02.22)
31.12.2008;0,0853;2,9618;2,0495;0,3820;2,4307;1,7160;2,0613;4,1724;1,5757;2,8014;4,2913;0,3730;3,2812;0,1566;0,5599;0,2667;2,4387;0,4238;0,3821;0,5664;1,0409;2,1333;1,9407;1,2084;5,8907;0,0624;0,2145;0,3158;1,2702;0,8576;0,1008;2,6661;0,2351;0,4344;4,5808;;254;/A/NBP/2008
2.01.2009;0,0860;2,9910;2,0813;0,3859;2,4540;1,7362;2,0591;4,1721;1,5740;2,8050;4,3541;0,3730;3,2803;0,1555;0,5599;0,2666;2,4650;0,4289;0,3846;0,5652;1,0380;2,1332;1,9500;1,2083;5,8903;0,0630;0,2185;0,3166;1,2824;0,8625;0,1026;2,7180;0,2262;0,4384;4,6175;;1;/A/NBP/2009
5.01.2009;0,0850;3,0088;2,1357;0,3880;2,4705;1,7548;2,0466;4,1137;1,5462;2,7297;4,3568;0,3678;3,2352;0,1539;0,5523;0,2629;2,4564;0,4363;0,3850;0,5647;1,0223;2,1031;1,9612;1,1914;5,8185;0,0639;0,2191;0,3176;1,2955;0,8589;0,1032;2,6799;0,2288;0,4406;4,5528;;2;/A/NBP/2009
6.01.2009;0,0839;3,0214;2,1476;0,3902;2,5429;1,7710;2,0472;4,0613;1,5187;2,7061;4,4398;0,3687;3,2277;0,1538;0,5449;0,2598;2,4381;0,4311;0,3805;0,5562;0,9985;2,0765;1,9820;1,1762;5,7444;0,0644;0,2248;0,3215;1,3515;0,8613;0,1038;2,7148;0,2304;0,4421;4,5434;;3;/A/NBP/2009
7.01.2009;0,0827;2,8844;2,0804;0,3719;2,4395;1,7219;1,9562;3,9170;1,4826;2,6131;4,2748;0,3479;3,0924;0,1501;0,5256;0,2503;2,3435;0,4139;0,3675;0,5366;0,9637;2,0028;1,8986;1,1344;5,5442;0,0621;0,2157;0,3083;1,3267;0,8237;0,0989;2,6183;0,2230;0,4219;4,4246;;4;/A/NBP/2009
8.01.2009;0,0846;2,9561;2,0758;0,3812;2,4610;1,7403;1,9953;4,0159;1,4861;2,6841;4,4552;0,3546;3,2159;0,1533;0,5389;0,2567;2,3903;0,4239;0,3755;0,5494;0,9775;2,0533;1,9137;1,1631;5,6818;0,0630;0,2199;0,3073;1,3009;0,8350;0,1014;2,6934;0,2218;0,4327;4,4982;;5;/A/NBP/2009
9.01.2009;0,0849;2,9551;2,0789;0,3810;2,4920;1,7462;1,9992;4,0478;1,4677;2,7067;4,4816;0,3574;3,2579;0,1527;0,5431;0,2586;2,3770;0,4251;0,3773;0,5528;0,9638;2,0696;1,8995;1,1723;5,7213;0,0628;0,2158;0,3046;1,2847;0,8349;0,1014;2,6762;0,2198;0,4324;4,5339;;6;/A/NBP/2009
12.01.2009;0,0863;3,0183;2,0776;0,3889;2,5221;1,7589;2,0271;4,0344;1,4473;2,6904;4,5100;0,3562;3,3450;0,1516;0,5413;0,2579;2,3969;0,4283;0,3759;0,5506;0,9493;2,0628;1,9154;1,1684;5,7185;0,0635;0,2209;0,3033;1,3394;0,8446;0,0970;2,7168;0,2220;0,4412;4,5264;;7;/A/NBP/2009
13.01.2009;0,0892;3,1162;2,0877;0,4020;2,5558;1,7331;2,0945;4,1435;1,4701;2,7918;4,5747;0,3659;3,5048;0,1542;0,5560;0,2647;2,4678;0,4390;0,3810;0,5647;0,9600;2,1186;1,9411;1,2000;5,8748;0,0656;0,2258;0,3064;1,3463;0,8712;0,0999;2,7827;0,2302;0,4562;4,7073;;8;/A/NBP/2009
14.01.2009;0,0897;3,1296;2,1026;0,4037;2,5597;1,7155;2,1032;4,1368;1,4941;2,8001;4,5442;0,3653;3,5047;0,1539;0,5552;0,2644;2,4756;0,4408;0,3787;0,5638;0,9696;2,1151;1,9690;1,1981;5,8661;0,0666;0,2271;0,3137;1,3502;0,8768;0,0988;2,8199;0,2324;0,4583;4,7260;;9;/A/NBP/2009
15.01.2009;0,0920;3,2110;2,1143;0,4139;2,5799;1,7129;2,1443;4,2256;1,5043;2,8696;4,6883;0,3773;3,6164;0,1549;0,5671;0,2701;2,4983;0,4436;0,3817;0,5751;0,9884;2,1605;1,9818;1,2238;6,0014;0,0678;0,2271;0,3149;1,3581;0,8941;0,0997;2,8804;0,2308;0,4700;4,8490;;10;/A/NBP/2009
16.01.2009;0,0900;3,1353;2,1128;0,4042;2,5215;1,7135;2,1086;4,1522;1,5022;2,7995;4,6820;0,3827;3,4658;0,1535;0,5572;0,2654;2,4620;0,4497;0,3845;0,5626;0,9743;2,1230;1,9607;1,2025;5,8997;0,0665;0,2253;0,3154;1,3316;0,8766;0,0963;2,8362;0,2310;0,4587;4,7949;;11;/A/NBP/2009
19.01.2009;0,0931;3,2473;2,2061;0,4189;2,6177;1,7873;2,1755;4,3113;1,5365;2,8976;4,7670;0,3974;3,5889;0,1561;0,5786;0,2756;2,5558;0,4736;0,4001;0,5832;1,0063;2,2044;1,9895;1,2486;6,1301;0,0690;0,2331;0,3240;1,3871;0,9073;0,0986;2,9489;0,2388;0,4752;4,9204;;12;/A/NBP/2009
20.01.2009;0,0955;3,3381;2,2187;0,4303;2,6572;1,7786;2,2139;4,3280;1,5175;2,9162;4,6661;0,3989;3,6786;0,1558;0,5809;0,2766;2,5845;0,4714;0,3985;0,5845;1,0051;2,2128;2,0096;1,2535;6,1547;0,0703;0,2387;0,3262;1,4338;0,9243;0,1000;2,9603;0,2429;0,4878;4,9395;;13;/A/NBP/2009
21.01.2009;0,0957;3,3468;2,1744;0,4310;2,6418;1,7455;2,2246;4,3305;1,5267;2,9376;4,6293;0,3991;3,7242;0,1566;0,5812;0,2769;2,5996;0,4724;0,4004;0,5844;1,0063;2,2141;2,0104;1,2542;6,1627;0,0703;0,2399;0,3264;1,4074;0,9247;0,1021;2,9620;0,2436;0,4892;4,9423;;14;/A/NBP/2009
22.01.2009;0,0947;3,3024;2,1782;0,4259;2,6304;1,7593;2,2120;4,3094;1,5279;2,8582;4,5862;0,3972;3,7088;0,1558;0,5782;0,2755;2,5873;0,4795;0,4059;0,5791;1,0004;2,2033;2,0120;1,2481;6,1326;0,0698;0,2405;0,3298;1,4146;0,9155;0,1009;2,9679;0,2398;0,4833;4,9765;;15;/A/NBP/2009
23.01.2009;0,0985;3,4380;2,2096;0,4431;2,7213;1,7847;2,2758;4,3957;1,5300;2,9466;4,6624;0,4313;3,8979;0,1562;0,5898;0,2809;2,7019;0,4856;0,4098;0,5906;1,0137;2,2475;2,0454;1,2731;6,2395;0,0726;0,2428;0,3323;1,4712;0,9481;0,1037;3,0273;0,2471;0,5026;5,0658;;16;/A/NBP/2009
26.01.2009;0,0970;3,3911;2,2135;0,4367;2,7711;1,7719;2,2483;4,3863;1,5289;2,9190;4,6519;0,4339;3,8097;0,1570;0,5885;0,2803;2,7568;0,4889;0,4137;0,5924;1,0295;2,2427;2,0478;1,2703;6,2314;0,0717;0,2399;0,3310;1,4547;0,9346;0,1029;2,9961;0,2436;0,4954;5,1006;;17;/A/NBP/2009
27.01.2009;0,0935;3,2549;2,1717;0,4200;2,6679;1,7288;2,1749;4,3214;1,5211;2,8697;4,6144;0,4106;3,6437;0,1570;0,5798;0,2762;2,7315;0,4871;0,4130;0,5840;1,0220;2,2095;2,0086;1,2515;6,1462;0,0699;0,2313;0,3224;1,4151;0,8988;0,0987;2,9518;0,2343;0,4764;4,9706;;18;/A/NBP/2009
28.01.2009;0,0946;3,2992;2,2022;0,4255;2,7080;1,7445;2,2020;4,3789;1,5323;2,8928;4,7120;0,4160;3,6964;0,1593;0,5875;0,2799;2,7970;0,4925;0,4150;0,5936;1,0350;2,2389;2,0378;1,2682;6,2306;0,0703;0,2329;0,3308;1,4210;0,9204;0,0991;2,9911;0,2404;0,4826;5,0056;;19;/A/NBP/2009
29.01.2009;0,0965;3,3653;2,2094;0,4338;2,7535;1,7305;2,2326;4,3916;1,5280;2,9115;4,7482;0,4202;3,7364;0,1588;0,5893;0,2805;2,9035;0,4982;0,4174;0,5952;1,0375;2,2454;2,0807;1,2719;6,2818;0,0713;0,2395;0,3371;1,4786;0,9348;0,0963;2,9277;0,2440;0,4919;5,0051;;20;/A/NBP/2009
30.01.2009;0,0989;3,4561;2,2187;0,4459;2,8066;1,7664;2,2913;4,4392;1,5084;2,9907;4,9311;0,4462;3,8632;0,1590;0,5957;0,2839;3,0336;0,4997;0,4187;0,6026;1,0377;2,2698;2,1092;1,2856;6,3535;0,0736;0,2427;0,3420;1,5068;0,9580;0,0978;2,9995;0,2505;0,5054;5,0948;;21;/A/NBP/2009
2.02.2009;0,0998;3,4828;2,1798;0,4494;2,8146;1,7352;2,3001;4,4366;1,4900;2,9883;4,9455;0,4459;3,9163;0,1583;0,5952;0,2836;3,0158;0,4979;0,4147;0,6007;1,0324;2,2685;2,0963;1,2849;6,3480;0,0736;0,2422;0,3411;1,5023;0,9639;0,0966;3,0408;0,2507;0,5089;5,1647;;22;/A/NBP/2009
3.02.2009;0,1009;3,5230;2,2434;0,4541;2,8194;1,7717;2,3241;4,5147;1,5114;3,0261;5,0027;0,4537;3,9294;0,1595;0,6057;0,2885;3,0194;0,5007;0,4212;0,6121;1,0451;2,3084;2,1359;1,3075;6,4588;0,0747;0,2430;0,3459;1,5144;0,9728;0,0972;3,0944;0,2534;0,5148;5,2751;;23;/A/NBP/2009
4.02.2009;0,1035;3,6070;2,3216;0,4655;2,9184;1,8363;2,3935;4,6747;1,5585;3,1316;5,2013;0,4527;4,0502;0,1640;0,6274;0,2987;3,1209;0,5206;0,4361;0,6318;1,0852;2,3902;2,2087;1,3539;6,6629;0,0768;0,2485;0,3585;1,5639;0,9953;0,0998;3,0744;0,2618;0,5282;5,4337;;24;/A/NBP/2009
5.02.2009;0,1033;3,6112;2,3374;0,4657;2,9398;1,8515;2,3972;4,6455;1,5677;3,1137;5,2279;0,4510;4,0224;0,1641;0,6234;0,2969;3,1377;0,5266;0,4363;0,6274;1,0791;2,3752;2,2027;1,3454;6,6100;0,0761;0,2501;0,3618;1,5674;0,9991;0,0995;3,0991;0,2609;0,5282;5,4212;;25;/A/NBP/2009
6.02.2009;0,1016;3,5564;2,3475;0,4587;2,8677;1,8529;2,3697;4,5634;1,5719;3,0427;5,2231;0,4388;3,8899;0,1643;0,6124;0,2917;3,1072;0,5211;0,4331;0,6163;1,0772;2,3332;2,1842;1,3216;6,4867;0,0754;0,2482;0,3597;1,5559;0,9883;0,0979;3,0443;0,2587;0,5206;5,3185;;26;/A/NBP/2009
9.02.2009;0,1005;3,5165;2,3628;0,4540;2,8682;1,8681;2,3507;4,5475;1,5645;3,0201;5,2174;0,4383;3,8488;0,1625;0,6103;0,2906;3,1267;0,5220;0,4340;0,6142;1,0704;2,3251;2,1755;1,3170;6,4650;0,0749;0,2476;0,3623;1,5588;0,9796;0,0974;3,0337;0,2548;0,5150;5,2987;;27;/A/NBP/2009
10.02.2009;0,0991;3,4653;2,3030;0,4473;2,8146;1,8452;2,3112;4,4774;1,5431;2,9773;5,1299;0,4274;3,8012;0,1589;0,6008;0,2861;3,0815;0,5159;0,4247;0,6031;1,0507;2,2893;2,1372;1,2967;6,3663;0,0742;0,2434;0,3568;1,5300;0,9665;0,0965;2,9197;0,2507;0,5081;5,1580;;28;/A/NBP/2009
11.02.2009;0,0998;3,4983;2,2879;0,4515;2,8150;1,8354;2,3264;4,5318;1,5391;3,0324;5,0708;0,4337;3,8955;0,1588;0,6081;0,2897;3,1077;0,5184;0,4186;0,6103;1,0592;2,3171;2,1356;1,3125;6,4372;0,0744;0,2409;0,3537;1,5385;0,9702;0,0981;2,9552;0,2508;0,5122;5,2391;;29;/A/NBP/2009
12.02.2009;0,1018;3,5761;2,3175;0,4615;2,8770;1,8557;2,3683;4,5980;1,5430;3,0784;5,0706;0,4464;3,9784;0,1605;0,6170;0,2939;3,1152;0,5235;0,4253;0,6190;1,0710;2,3510;2,1732;1,3317;6,5054;0,0757;0,2455;0,3563;1,5792;0,9893;0,1031;2,9984;0,2547;0,5234;5,3187;;30;/A/NBP/2009
13.02.2009;0,1026;3,5949;2,3810;0,4642;2,9256;1,8982;2,3904;4,6393;1,5550;3,0981;5,2380;0,4504;3,9258;0,1623;0,6225;0,2966;3,1560;0,5277;0,4305;0,6243;1,0797;2,3721;2,1889;1,3436;6,5666;0,0765;0,2502;0,3612;1,5590;0,9986;0,1042;3,0693;0,2563;0,5267;5,3875;;31;/A/NBP/2009
16.02.2009;0,1062;3,7360;2,4232;0,4817;3,0047;1,9356;2,4661;4,7687;1,5751;3,1967;5,3195;0,4630;4,0696;0,1636;0,6399;0,3048;3,2615;0,5426;0,4402;0,6411;1,1081;2,4382;2,2352;1,3811;6,7307;0,0787;0,2562;0,3692;1,6558;1,0324;0,1066;3,1280;0,2616;0,5472;5,5459;;32;/A/NBP/2009
17.02.2009;0,1082;3,8238;2,4554;0,4931;3,0368;1,9539;2,4996;4,8324;1,5784;3,2655;5,4404;0,4801;4,1565;0,1648;0,6484;0,3088;3,3572;0,5473;0,4396;0,6491;1,1180;2,4708;2,2767;1,3995;6,8302;0,0799;0,2619;0,3754;1,6945;1,0508;0,1068;3,1698;0,2629;0,5594;5,6200;;33;/A/NBP/2009
18.02.2009;0,1102;3,8978;2,4801;0,5025;3,0826;1,9868;2,5462;4,8999;1,5924;3,3167;5,5154;0,4723;4,2083;0,1666;0,6575;0,3131;3,4172;0,5540;0,4403;0,6551;1,1400;2,5053;2,2877;1,4191;6,9257;0,0817;0,2650;0,3798;1,6639;1,0657;0,1070;3,2721;0,2668;0,5700;5,7336;;34;/A/NBP/2009
19.02.2009;0,1040;3,6952;2,3924;0,4767;2,9514;1,9055;2,4215;4,6801;1,5593;3,1424;5,3053;0,4426;3,9530;0,1629;0,6281;0,2991;3,2646;0,5357;0,4302;0,6261;1,0980;2,3929;2,1904;1,3554;6,6150;0,0771;0,2534;0,3672;1,5782;1,0099;0,1033;3,1295;0,2500;0,5408;5,4823;;35;/A/NBP/2009
20.02.2009;0,1059;3,7823;2,4196;0,4881;3,0067;1,9104;2,4642;4,7715;1,5649;3,1882;5,4007;0,4491;4,0305;0,1649;0,6405;0,3051;3,3273;0,5469;0,4327;0,6384;1,1150;2,4397;2,2214;1,3819;6,7518;0,0784;0,2560;0,3715;1,5971;1,0293;0,1047;3,1412;0,2498;0,5535;5,5510;;36;/A/NBP/2009
23.02.2009;0,1027;3,6592;2,3805;0,4719;2,9450;1,8849;2,4003;4,7085;1,5652;3,1595;5,3273;0,4169;3,8827;0,1641;0,6320;0,3009;3,2428;0,5395;0,4229;0,6256;1,0988;2,4075;2,1680;1,3637;6,6617;0,0763;0,2481;0,3665;1,5373;1,0009;0,1020;3,0997;0,2447;0,5352;5,5168;;37;/A/NBP/2009
24.02.2009;0,1027;3,6602;2,3650;0,4718;2,9243;1,8717;2,3982;4,6780;1,5687;3,1657;5,3027;0,3949;3,8352;0,1644;0,6279;0,2990;3,2391;0,5343;0,4141;0,6334;1,0897;2,3919;2,1556;1,3548;6,6158;0,0759;0,2451;0,3626;1,5370;0,9985;0,1016;3,0797;0,2413;0,5350;5,4254;;38;/A/NBP/2009
25.02.2009;0,1016;3,6312;2,3741;0,4690;2,9233;1,8772;2,3787;4,6590;1,5591;3,1336;5,2727;0,3903;3,7495;0,1649;0,6254;0,2978;3,2217;0,5316;0,4131;0,6213;1,0881;2,3821;2,1544;1,3493;6,5768;0,0756;0,2454;0,3649;1,5250;0,9908;0,1015;3,0671;0,2403;0,5317;5,4007;;39;/A/NBP/2009
26.02.2009;0,1027;3,6869;2,3991;0,4752;2,9439;1,8848;2,4051;4,7068;1,5678;3,1710;5,2613;0,4298;3,7662;0,1652;0,6318;0,3008;3,2800;0,5370;0,4154;0,6332;1,0974;2,4066;2,1811;1,3632;6,6377;0,0761;0,2465;0,3698;1,5567;1,0039;0,1031;3,0956;0,2435;0,5394;5,4300;;40;/A/NBP/2009
27.02.2009;0,1019;3,6758;2,3541;0,4743;2,9230;1,8509;2,3799;4,6578;1,5707;3,1355;5,2182;0,4417;3,7813;0,1665;0,6251;0,2977;3,2571;0,5277;0,4073;0,6268;1,0858;2,3815;2,1724;1,3490;6,5668;0,0754;0,2452;0,3702;1,5634;0,9925;0,1028;3,0354;0,2391;0,5378;5,3665;;41;/A/NBP/2009
2.03.2009;0,1039;3,7674;2,3930;0,4853;2,9443;1,8636;2,4226;4,7483;1,5508;3,2069;5,3490;0,4379;3,8691;0,1676;0,6373;0,3035;3,2864;0,5277;0,4111;0,6447;1,1023;2,4277;2,1823;1,3752;6,6934;0,0768;0,2450;0,3646;1,5739;1,0093;0,1041;3,1055;0,2393;0,5498;5,5105;;42;/A/NBP/2009
3.03.2009;0,1039;3,7563;2,4089;0,4842;2,9158;1,8682;2,4215;4,7443;1,5459;3,2057;5,2911;0,4501;3,8493;0,1687;0,6368;0,3032;3,2777;0,5256;0,4121;0,6390;1,1039;2,4257;2,1813;1,3740;6,6887;0,0770;0,2452;0,3584;1,5332;1,0128;0,1035;3,1367;0,2427;0,5498;5,5208;;43;/A/NBP/2009
4.03.2009;0,1050;3,7906;2,4190;0,4884;2,9314;1,8913;2,4405;4,7432;1,5271;3,2082;5,3258;0,4555;3,8149;0,1709;0,6366;0,3031;3,3116;0,5262;0,4111;0,6424;1,1041;2,4252;2,1858;1,3737;6,7042;0,0779;0,2473;0,3613;1,5682;1,0206;0,1046;3,1454;0,2443;0,5545;5,5005;;44;/A/NBP/2009
5.03.2009;0,1034;3,7358;2,4012;0,4815;2,9156;1,8739;2,4067;4,6955;1,5168;3,1763;5,2889;0,4537;3,7549;0,1716;0,6302;0,3001;3,3090;0,5271;0,4103;0,6325;1,0965;2,4008;2,1593;1,3599;6,6414;0,0769;0,2452;0,3598;1,5783;1,0023;0,1039;3,0760;0,2383;0,5461;5,4527;;45;/A/NBP/2009
6.03.2009;0,1039;3,7436;2,3928;0,4829;2,9150;1,8775;2,4178;4,7493;1,5034;3,2391;5,3240;0,4589;3,8655;0,1701;0,6375;0,3035;3,3362;0,5315;0,4049;0,6392;1,1067;2,4283;2,1005;1,3755;6,7147;0,0772;0,2442;0,3542;1,5663;1,0074;0,1049;3,1452;0,2415;0,5475;5,5224;;46;/A/NBP/2009
9.03.2009;0,1035;3,7458;2,3831;0,4830;2,9013;1,8676;2,4155;4,7266;1,5196;3,2316;5,2262;0,4567;3,7948;0,1711;0,6344;0,3021;3,2975;0,5287;0,4083;0,6367;1,1012;2,4167;2,0875;1,3689;6,6807;0,0771;0,2456;0,3550;1,5693;1,0077;0,1051;3,0943;0,2420;0,5476;5,4882;;47;/A/NBP/2009
10.03.2009;0,1036;3,7273;2,3859;0,4809;2,8894;1,8566;2,4237;4,7297;1,5368;3,2284;5,1626;0,4743;3,7921;0,1725;0,6348;0,3023;3,3220;0,5278;0,4094;0,6344;1,1015;2,4183;2,0822;1,3698;6,6908;0,0772;0,2484;0,3546;1,5732;1,0102;0,1057;3,0964;0,2469;0,5452;5,4921;;48;/A/NBP/2009
11.03.2009;0,1010;3,6342;2,3420;0,4683;2,8269;1,8286;2,3575;4,6050;1,5350;3,1213;4,9908;0,4463;3,6862;0,1714;0,6181;0,2943;3,2336;0,5203;0,4090;0,6210;1,0754;2,3545;2,0817;1,3337;6,5125;0,0751;0,2383;0,3529;1,5530;0,9815;0,1034;3,0266;0,2470;0,5310;5,2786;;49;/A/NBP/2009
12.03.2009;0,1005;3,6105;2,3341;0,4660;2,8053;1,8496;2,3616;4,6197;1,5114;3,1266;4,9848;0,4406;3,7572;0,1703;0,6201;0,2953;3,2446;0,5196;0,4094;0,6222;1,0780;2,3621;2,0498;1,3379;6,5352;0,0746;0,2386;0,3543;1,5374;0,9786;0,1028;3,0363;0,2415;0,5284;5,3009;;50;/A/NBP/2009
13.03.2009;0,0967;3,4721;2,2849;0,4484;2,7246;1,8189;2,2556;4,4833;1,5200;2,9292;4,8726;0,4276;3,5345;0,1695;0,6015;0,2865;3,0947;0,5083;0,4051;0,6019;1,0481;2,2923;2,0388;1,2984;6,3413;0,0716;0,2364;0,3491;1,5114;0,9389;0,0999;2,9160;0,2344;0,5084;5,1647;;51;/A/NBP/2009
16.03.2009;0,0968;3,4625;2,2889;0,4467;2,7267;1,8329;2,2556;4,4940;1,5031;2,9213;4,9080;0,4265;3,5239;0,1684;0,6028;0,2872;3,0718;0,5093;0,4074;0,6063;1,0480;2,2978;2,0399;1,3015;6,3519;0,0714;0,2382;0,3487;1,5030;0,9430;0,0993;2,9040;0,2405;0,5065;5,1337;;52;/A/NBP/2009
17.03.2009;0,0961;3,4373;2,2632;0,4430;2,6990;1,8170;2,2385;4,4653;1,4973;2,9027;4,8268;0,4193;3,4819;0,1684;0,5990;0,2854;2,9801;0,5041;0,4050;0,5986;1,0406;2,2831;2,0200;1,2932;6,3132;0,0712;0,2422;0,3455;1,5146;0,9353;0,0994;2,8660;0,2440;0,5028;5,0708;;53;/A/NBP/2009
18.03.2009;0,0971;3,4774;2,2985;0,4482;2,7428;1,8348;2,2702;4,5313;1,5065;2,9525;4,8349;0,4239;3,5225;0,1691;0,6080;0,2896;3,0259;0,5157;0,4143;0,6079;1,0551;2,3169;2,0366;1,3123;6,4047;0,0718;0,2464;0,3501;1,5221;0,9436;0,1012;2,9084;0,2446;0,5084;5,1728;;54;/A/NBP/2009
19.03.2009;0,0948;3,3657;2,2868;0,4339;2,7106;1,8351;2,2146;4,5352;1,5169;2,9473;4,8053;0,4102;3,5106;0,1685;0,6086;0,2899;2,9670;0,5198;0,4163;0,6088;1,0556;2,3188;1,9862;1,3135;6,4084;0,0697;0,2406;0,3476;1,4964;0,9208;0,0995;2,8841;0,2407;0,4928;5,1059;;55;/A/NBP/2009
20.03.2009;0,0962;3,3942;2,3493;0,4383;2,7547;1,9059;2,2523;4,6446;1,5319;3,0368;4,9327;0,4143;3,5920;0,1722;0,6234;0,2968;3,0051;0,5363;0,4195;0,6225;1,0797;2,3748;2,0006;1,3451;6,5639;0,0704;0,2386;0,3523;1,5096;0,9327;0,1017;2,9536;0,2405;0,4976;5,1480;;56;/A/NBP/2009
23.03.2009;0,0950;3,3533;2,3362;0,4326;2,7120;1,8985;2,2201;4,5748;1,5047;2,9777;4,8774;0,4066;3,4764;0,1708;0,6140;0,2924;2,9655;0,5300;0,4146;0,6128;1,0648;2,3391;2,0074;1,3249;6,4543;0,0698;0,2381;0,3534;1,4806;0,9218;0,1005;2,8637;0,2409;0,4908;5,1022;;57;/A/NBP/2009
24.03.2009;0,0944;3,3330;2,3511;0,4306;2,7324;1,8993;2,2125;4,5308;1,5052;2,9645;4,9168;0,4095;3,4021;0,1683;0,6081;0,2896;2,9521;0,5273;0,4166;0,6084;1,0554;2,3166;2,0159;1,3122;6,3832;0,0694;0,2341;0,3542;1,4905;0,9208;0,1002;2,8362;0,2412;0,4885;5,0552;;58;/A/NBP/2009
25.03.2009;0,0953;3,3784;2,3537;0,4360;2,7425;1,8983;2,2350;4,5555;1,5142;2,9937;4,9369;0,4117;3,4581;0,1669;0,6115;0,2912;2,9500;0,5273;0,4159;0,6107;1,0629;2,3292;2,0276;1,3193;6,4207;0,0702;0,2345;0,3540;1,5105;0,9303;0,1004;2,9268;0,2481;0,4948;5,0817;;59;/A/NBP/2009
26.03.2009;0,0952;3,3605;2,3584;0,4337;2,7286;1,9427;2,2297;4,5593;1,5114;2,9845;4,8938;0,4120;3,4247;0,1658;0,6121;0,2914;2,8496;0,5191;0,4172;0,6107;1,0659;2,3312;2,0241;1,3204;6,4270;0,0699;0,2361;0,3558;1,5025;0,9273;0,1004;2,8907;0,2526;0,4920;5,0867;;60;/A/NBP/2009
27.03.2009;0,0965;3,4054;2,3745;0,4397;2,7601;1,9540;2,2533;4,5883;1,5118;3,0051;4,8858;0,4080;3,4690;0,1688;0,6159;0,2932;2,8743;0,5212;0,4240;0,6135;1,0802;2,3460;2,0497;1,3288;6,4697;0,0707;0,2394;0,3573;1,5230;0,9424;0,1018;2,9384;0,2527;0,4986;5,0874;;61;/A/NBP/2009
30.03.2009;0,1006;3,5779;2,4285;0,4615;2,8598;2,0064;2,3509;4,7191;1,5367;3,1140;5,0634;0,4347;3,7081;0,1718;0,6335;0,3016;2,9293;0,5319;0,4309;0,6306;1,1139;2,4129;2,1124;1,3667;6,6541;0,0737;0,2470;0,3685;1,5615;0,9792;0,1050;3,0894;0,2570;0,5231;5,3086;;62;/A/NBP/2009
31.03.2009;0,1000;3,5416;2,4422;0,4571;2,8260;2,0168;2,3289;4,7013;1,5197;3,1001;5,0546;0,4307;3,6049;0,1708;0,6312;0,3005;2,8883;0,5273;0,4281;0,6289;1,1118;2,4038;2,1092;1,3616;6,6281;0,0734;0,2486;0,3683;1,5221;0,9715;0,1046;3,0778;0,2561;0,5183;5,3099;;63;/A/NBP/2009
1.04.2009;0,0990;3,5222;2,4288;0,4541;2,7841;1,9599;2,3122;4,6462;1,5128;3,0747;5,0645;0,4257;3,5591;0,1701;0,6238;0,2969;2,8490;0,5205;0,4244;0,6218;1,0967;2,3756;2,1153;1,3456;6,5486;0,0729;0,2486;0,3709;1,5189;0,9648;0,1035;3,0219;0,2560;0,5149;5,2197;;64;/A/NBP/2009
2.04.2009;0,0956;3,3805;2,3859;0,4363;2,6962;1,9322;2,2383;4,4895;1,5002;2,9471;4,9295;0,4121;3,4063;0,1671;0,6028;0,2869;2,8303;0,5101;0,4142;0,6014;1,0635;2,2955;2,0829;1,3002;6,3232;0,0704;0,2436;0,3641;1,4845;0,9378;0,1003;2,9300;0,2533;0,4948;5,0549;;65;/A/NBP/2009
3.04.2009;0,0936;3,3078;2,3730;0,4268;2,6729;1,9416;2,2010;4,4523;1,5057;2,9169;4,8934;0,4087;3,3077;0,1671;0,5978;0,2846;2,7852;0,5034;0,4112;0,5992;1,0606;2,2765;2,0791;1,2895;6,2717;0,0692;0,2404;0,3636;1,4825;0,9237;0,0992;2,8771;0,2466;0,4839;4,9756;;66;/A/NBP/2009
6.04.2009;0,0925;3,2615;2,3422;0,4207;2,6626;1,9384;2,1741;4,4135;1,5073;2,8910;4,8647;0,3991;3,2157;0,1670;0,5926;0,2821;2,7331;0,5022;0,4115;0,5931;1,0621;2,2566;2,0886;1,2782;6,2223;0,0683;0,2411;0,3615;1,4755;0,9162;0,0983;2,8668;0,2491;0,4771;4,9316;;67;/A/NBP/2009
7.04.2009;0,0956;3,3828;2,4015;0,4365;2,7238;1,9549;2,2405;4,5101;1,5134;2,9663;4,9638;0,4169;3,3729;0,1694;0,6055;0,2882;2,7484;0,5103;0,4149;0,6066;1,0825;2,3060;2,1080;1,3062;6,3567;0,0709;0,2467;0,3688;1,5248;0,9417;0,1011;2,9873;0,2566;0,4950;5,0228;;68;/A/NBP/2009
8.04.2009;0,0962;3,4140;2,4154;0,4402;2,7552;1,9572;2,2479;4,5039;1,5146;2,9727;5,0032;0,4283;3,4197;0,1691;0,6045;0,2879;2,6784;0,5055;0,4133;0,6083;1,0759;2,3028;2,1167;1,3044;6,3498;0,0711;0,2513;0,3697;1,5360;0,9401;0,1010;2,9951;0,2526;0,4992;5,0657;;69;/A/NBP/2009
