data;1 USD;1 AUD;1 HKD;1 CAD;1 EUR;100 HUF;1 CHF;1 CYP;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;1 NOK;1 SKK;1 SEK;1 MTL;1 LTL;1 LVL;1 ZAR;1 RUB;100 SIT;1 XDR;;Nr tabeli;
6.10.2005;3,2613;2,4785;0,4207;2,7685;3,9311;1,5716;2,5423;6,8624;5,7666;0,6439;2,8647;0,1324;0,5268;0,2512;0,4986;0,1012;0,4221;9,1581;1,1385;5,6469;0,4973;0,1143;1,6412;4,7532;;194;/A/NBP/2005
7.10.2005;3,2398;2,4553;0,4176;2,7434;3,9384;1,5653;2,5425;6,8751;5,7311;0,6402;2,8574;0,1326;0,5279;0,2517;0,4993;0,1010;0,4225;9,1740;1,1406;5,6497;0,4950;0,1137;1,6441;4,7320;;195;/A/NBP/2005
10.10.2005;3,1986;2,4328;0,4125;2,7242;3,8838;1,5507;2,5056;6,7810;5,6369;0,6323;2,8105;0,1311;0,5205;0,2482;0,4924;0,1000;0,4156;9,0479;1,1248;5,5670;0,4897;0,1124;1,6214;4,6485;;196;/A/NBP/2005
11.10.2005;3,2140;2,4338;0,4142;2,7327;3,8693;1,5486;2,5001;6,7539;5,6322;0,6389;2,8229;0,1310;0,5185;0,2473;0,4932;0,0999;0,4144;9,0151;1,1206;5,5534;0,4931;0,1125;1,6156;4,6312;;197;/A/NBP/2005
12.10.2005;3,2345;2,4348;0,4169;2,7568;3,8763;1,5505;2,5037;6,7649;5,6411;0,6438;2,8231;0,1312;0,5194;0,2477;0,4950;0,0999;0,4154;9,0294;1,1226;5,5634;0,4934;0,1130;1,6184;4,6618;;198;/A/NBP/2005
13.10.2005;3,2563;2,4442;0,4198;2,7769;3,9020;1,5527;2,5141;6,8098;5,6930;0,6502;2,8374;0,1317;0,5229;0,2494;0,5003;0,1001;0,4164;9,0892;1,1301;5,5995;0,4914;0,1138;1,6291;4,6884;;199;/A/NBP/2005
14.10.2005;3,2738;2,4610;0,4220;2,7695;3,9340;1,5531;2,5381;6,8650;5,7473;0,6527;2,8571;0,1325;0,5271;0,2514;0,5023;0,1010;0,4179;9,1638;1,1394;5,6454;0,4971;0,1144;1,6425;4,7371;;200;/A/NBP/2005
17.10.2005;3,2368;2,4355;0,4172;2,7382;3,9030;1,5475;2,5147;6,8115;5,7057;0,6455;2,8286;0,1317;0,5230;0,2494;0,4995;0,1005;0,4118;9,0915;1,1304;5,6033;0,4968;0,1133;1,6295;4,6926;;201;/A/NBP/2005
18.10.2005;3,2486;2,4279;0,4186;2,7452;3,8886;1,5444;2,5017;6,7888;5,6722;0,6478;2,8066;0,1307;0,5210;0,2485;0,4974;0,0999;0,4105;9,0580;1,1262;5,5823;0,4946;0,1134;1,6235;4,6758;;202;/A/NBP/2005
19.10.2005;3,2661;2,4371;0,4208;2,7674;3,8899;1,5364;2,5072;6,7916;5,7137;0,6499;2,8227;0,1308;0,5212;0,2486;0,4971;0,0998;0,4108;9,0610;1,1266;5,5877;0,4944;0,1139;1,6240;4,6894;;203;/A/NBP/2005
20.10.2005;3,2542;2,4465;0,4194;2,7688;3,8980;1,5393;2,5123;6,8034;5,7539;0,6467;2,8200;0,1311;0,5223;0,2491;0,4997;0,1002;0,4110;9,0810;1,1290;5,6002;0,4944;0,1137;1,6274;4,7024;;204;/A/NBP/2005
21.10.2005;3,2421;2,4383;0,4178;2,7583;3,9045;1,5368;2,5241;6,8135;5,7635;0,6418;2,8147;0,1312;0,5232;0,2495;0,5006;0,1003;0,4115;9,0950;1,1308;5,6075;0,4924;0,1134;1,6301;4,7103;;205;/A/NBP/2005
24.10.2005;3,2706;2,4454;0,4216;2,7541;3,9045;1,5367;2,5269;6,8135;5,7789;0,6477;2,8258;0,1310;0,5234;0,2495;0,4995;0,1003;0,4094;9,0929;1,1308;5,6079;0,4934;0,1142;1,6300;4,6977;;206;/A/NBP/2005
25.10.2005;3,2648;2,4579;0,4211;2,7575;3,9268;1,5464;2,5427;6,8531;5,8012;0,6481;2,8318;0,1323;0,5264;0,2510;0,5014;0,1010;0,4127;9,1470;1,1373;5,6383;0,4927;0,1144;1,6394;4,7372;;207;/A/NBP/2005
26.10.2005;3,2573;2,4624;0,4201;2,7668;3,9360;1,5623;2,5448;6,8697;5,7929;0,6451;2,8265;0,1324;0,5276;0,2516;0,5026;0,1009;0,4143;9,1684;1,1399;5,6531;0,4917;0,1143;1,6431;4,7387;;208;/A/NBP/2005
27.10.2005;3,2967;2,5032;0,4255;2,8262;3,9993;1,5845;2,5837;6,9765;5,8956;0,6558;2,8592;0,1344;0,5360;0,2556;0,5129;0,1023;0,4199;9,3169;1,1583;5,7424;0,4921;0,1160;1,6697;4,8018;;209;/A/NBP/2005
28.10.2005;3,2831;2,4793;0,4235;2,8044;3,9900;1,5895;2,5819;6,9591;5,8522;0,6532;2,8504;0,1343;0,5348;0,2550;0,5110;0,1022;0,4196;9,2942;1,1556;5,7295;0,4904;0,1155;1,6658;4,7742;;210;/A/NBP/2005
31.10.2005;3,3067;2,4853;0,4263;2,8175;3,9893;1,5915;2,5813;6,9573;5,8844;0,6576;2,8531;0,1347;0,5346;0,2550;0,5111;0,1022;0,4174;9,2926;1,1554;5,7280;0,4933;0,1160;1,6656;4,7727;;211;/A/NBP/2005
2.11.2005;3,2978;2,4447;0,4253;2,8000;3,9629;1,5826;2,5646;6,9070;5,8222;0,6524;2,8213;0,1339;0,5310;0,2533;0,5099;0,1015;0,4129;9,2311;1,1477;5,6918;0,4948;0,1153;1,6548;4,7625;;212;/A/NBP/2005
3.11.2005;3,2893;2,4415;0,4245;2,7891;3,9685;1,5893;2,5697;6,9198;5,8476;0,6521;2,8158;0,1345;0,5317;0,2536;0,5102;0,1018;0,4120;9,2441;1,1493;5,6982;0,4986;0,1153;1,6569;4,7690;;213;/A/NBP/2005
4.11.2005;3,3293;2,4576;0,4294;2,8155;3,9751;1,5972;2,5733;6,9307;5,8812;0,6619;2,8300;0,1356;0,5326;0,2541;0,5108;0,1022;0,4146;9,2584;1,1513;5,7077;0,5009;0,1165;1,6598;4,7707;;214;/A/NBP/2005
7.11.2005;3,4039;2,4933;0,4388;2,8748;4,0220;1,6123;2,6075;7,0094;5,9435;0,6764;2,8887;0,1372;0,5388;0,2571;0,5168;0,1032;0,4183;9,3687;1,1649;5,7750;0,5067;0,1183;1,6794;4,8452;;215;/A/NBP/2005
8.11.2005;3,4301;2,5088;0,4424;2,8762;4,0264;1,6134;2,6087;7,0232;5,9523;0,6822;2,9109;0,1375;0,5394;0,2573;0,5171;0,1033;0,4209;9,3790;1,1661;5,7813;0,5071;0,1189;1,6811;4,8725;;216;/A/NBP/2005
9.11.2005;3,3955;2,4950;0,4379;2,8529;3,9944;1,6084;2,5882;6,9643;5,9102;0,6760;2,8929;0,1364;0,5353;0,2553;0,5135;0,1026;0,4182;9,3034;1,1568;5,7358;0,5047;0,1178;1,6679;4,8493;;217;/A/NBP/2005
10.11.2005;3,4181;2,5101;0,4407;2,8822;4,0260;1,6055;2,6135;7,0201;5,9720;0,6800;2,9064;0,1368;0,5397;0,2573;0,5198;0,1033;0,4186;9,3770;1,1660;5,7824;0,5067;0,1186;1,6809;4,8934;;218;/A/NBP/2005
14.11.2005;3,3988;2,4932;0,4384;2,8541;3,9958;1,5971;2,5964;6,9729;5,9448;0,6755;2,8775;0,1367;0,5359;0,2554;0,5134;0,1028;0,4186;9,3088;1,1572;5,7357;0,5054;0,1180;1,6684;4,8645;;219;/A/NBP/2005
15.11.2005;3,4177;2,4956;0,4407;2,8666;4,0010;1,6012;2,5960;6,9789;5,9331;0,6797;2,8751;0,1363;0,5365;0,2557;0,5133;0,1030;0,4169;9,3198;1,1588;5,7432;0,5036;0,1185;1,6707;4,8688;;220;/A/NBP/2005
16.11.2005;3,3915;2,4792;0,4373;2,8451;3,9776;1,5895;2,5737;6,9393;5,8823;0,6746;2,8457;0,1358;0,5334;0,2542;0,5088;0,1027;0,4137;9,2664;1,1520;5,7112;0,5029;0,1176;1,6608;4,8412;;221;/A/NBP/2005
17.11.2005;3,4075;2,4956;0,4395;2,8590;3,9804;1,5847;2,5747;6,9460;5,8574;0,6795;2,8704;0,1358;0,5338;0,2544;0,5081;0,1029;0,4129;9,2740;1,1528;5,7177;0,5063;0,1180;1,6622;4,8405;;222;/A/NBP/2005
18.11.2005;3,4055;2,4883;0,4391;2,8634;3,9760;1,5719;2,5704;6,9371;5,8278;0,6792;2,8538;0,1353;0,5332;0,2541;0,5055;0,1027;0,4139;9,2616;1,1516;5,7122;0,5063;0,1179;1,6603;4,8314;;223;/A/NBP/2005
21.11.2005;3,3669;2,4803;0,4342;2,8326;3,9800;1,5671;2,5701;6,9392;5,7941;0,6729;2,8340;0,1357;0,5336;0,2544;0,5052;0,1029;0,4158;9,2709;1,1527;5,7163;0,5069;0,1172;1,6616;4,8368;;224;/A/NBP/2005
22.11.2005;3,3954;2,4908;0,4379;2,8671;3,9705;1,5613;2,5650;6,9233;5,8103;0,6789;2,8454;0,1357;0,5322;0,2538;0,5053;0,1026;0,4163;9,2466;1,1500;5,7043;0,5127;0,1177;1,6578;4,8252;;225;/A/NBP/2005
23.11.2005;3,3501;2,4711;0,4321;2,8533;3,9515;1,5616;2,5498;6,8913;5,7690;0,6698;2,8224;0,1350;0,5297;0,2525;0,5027;0,1023;0,4147;9,2056;1,1444;5,6754;0,5087;0,1166;1,6499;4,7949;;226;/A/NBP/2005
24.11.2005;3,3303;2,4600;0,4295;2,8405;3,9240;1,5595;2,5294;6,8428;5,7396;0,6656;2,7987;0,1345;0,5259;0,2508;0,4985;0,1019;0,4127;9,1405;1,1365;5,6379;0,5112;0,1158;1,6383;4,7473;;227;/A/NBP/2005
25.11.2005;3,3346;2,4531;0,4298;2,8421;3,9174;1,5589;2,5274;6,8295;5,7276;0,6654;2,7934;0,1345;0,5250;0,2504;0,4971;0,1018;0,4124;9,1230;1,1345;5,6272;0,5090;0,1158;1,6355;4,7393;;228;/A/NBP/2005
28.11.2005;3,3426;2,4502;0,4307;2,8515;3,9102;1,5592;2,5294;6,8199;5,7112;0,6644;2,7873;0,1347;0,5242;0,2499;0,4971;0,1032;0,4132;9,1073;1,1325;5,6161;0,5115;0,1157;1,6326;4,7306;;229;/A/NBP/2005
29.11.2005;3,2957;2,4386;0,4249;2,8173;3,8933;1,5491;2,5154;6,7887;5,6816;0,6537;2,7670;0,1343;0,5222;0,2488;0,4904;0,1029;0,4104;9,0689;1,1276;5,5918;0,5084;0,1146;1,6256;4,7133;;230;/A/NBP/2005
30.11.2005;3,3165;2,4500;0,4274;2,8359;3,9053;1,5468;2,5220;6,8120;5,7116;0,6588;2,7730;0,1349;0,5239;0,2496;0,4914;0,1031;0,4103;9,0958;1,1311;5,6090;0,5122;0,1150;1,6308;4,7238;;231;/A/NBP/2005
1.12.2005;3,3366;2,4710;0,4302;2,8608;3,9318;1,5500;2,5410;6,8564;5,7782;0,6636;2,7816;0,1358;0,5274;0,2513;0,4927;0,1038;0,4134;9,1586;1,1388;5,6455;0,5165;0,1158;1,6417;4,7578;;232;/A/NBP/2005
2.12.2005;3,3138;2,4642;0,4273;2,8410;3,8814;1,5402;2,5139;6,7685;5,7290;0,6584;2,7446;0,1344;0,5208;0,2481;0,4896;0,1027;0,4118;9,0412;1,1241;5,5739;0,5173;0,1144;1,6205;4,7031;;233;/A/NBP/2005
5.12.2005;3,2979;2,4652;0,4253;2,8409;3,8594;1,5340;2,4995;6,7319;5,7092;0,6567;2,7221;0,1336;0,5178;0,2467;0,4890;0,1021;0,4100;8,9900;1,1177;5,5407;0,5164;0,1137;1,6114;4,6822;;234;/A/NBP/2005
6.12.2005;3,2555;2,4497;0,4197;2,8173;3,8330;1,5250;2,4877;6,6864;5,6555;0,6487;2,6863;0,1327;0,5145;0,2450;0,4865;0,1014;0,4081;8,9285;1,1101;5,5020;0,5152;0,1126;1,6002;4,6502;;235;/A/NBP/2005
7.12.2005;3,2742;2,4487;0,4224;2,8216;3,8420;1,5143;2,4944;6,7016;5,6729;0,6527;2,7067;0,1324;0,5157;0,2456;0,4824;0,1016;0,4084;8,9484;1,1127;5,5118;0,5180;0,1132;1,6040;4,6380;;236;/A/NBP/2005
8.12.2005;3,2828;2,4549;0,4234;2,8277;3,8628;1,5092;2,5108;6,7396;5,7239;0,6538;2,7273;0,1326;0,5185;0,2469;0,4871;0,1013;0,4107;8,9990;1,1187;5,5393;0,5183;0,1134;1,6127;4,6837;;237;/A/NBP/2005
9.12.2005;3,2817;2,4595;0,4233;2,8308;3,8652;1,5116;2,5126;6,7438;5,7373;0,6524;2,7243;0,1331;0,5189;0,2470;0,4880;0,1016;0,4103;9,0035;1,1195;5,5387;0,5163;0,1134;1,6138;4,6813;;238;/A/NBP/2005
12.12.2005;3,2435;2,4397;0,4182;2,8049;3,8511;1,5063;2,5010;6,7186;5,7223;0,6455;2,6893;0,1325;0,5170;0,2461;0,4851;0,1012;0,4080;8,9686;1,1154;5,5249;0,5111;0,1126;1,6080;4,6613;;239;/A/NBP/2005
13.12.2005;3,2060;2,4176;0,4134;2,7826;3,8223;1,5111;2,4790;6,6701;5,6685;0,6374;2,6672;0,1319;0,5131;0,2443;0,4800;0,1010;0,4048;8,9036;1,1070;5,4843;0,5055;0,1115;1,5958;4,5862;;240;/A/NBP/2005
14.12.2005;3,1865;2,4100;0,4109;2,7817;3,8321;1,5190;2,4816;6,6849;5,6458;0,6338;2,6873;0,1323;0,5143;0,2449;0,4820;0,1013;0,4061;8,9274;1,1098;5,5008;0,5073;0,1112;1,6000;4,6048;;241;/A/NBP/2005
15.12.2005;3,1960;2,3960;0,4122;2,7619;3,8456;1,5195;2,4927;6,7084;5,6674;0,6350;2,7539;0,1327;0,5161;0,2458;0,4826;0,1015;0,4081;8,9568;1,1138;5,5201;0,5037;0,1116;1,6055;4,6082;;242;/A/NBP/2005
16.12.2005;3,2257;2,4087;0,4161;2,7920;3,8731;1,5288;2,5066;6,7540;5,7172;0,6406;2,7734;0,1337;0,5197;0,2475;0,4864;0,1021;0,4081;9,0219;1,1218;5,5612;0,5022;0,1126;1,6172;4,6617;;243;/A/NBP/2005
19.12.2005;3,2215;2,3989;0,4154;2,7760;3,8704;1,5301;2,4962;6,7499;5,6872;0,6389;2,7723;0,1336;0,5191;0,2474;0,4830;0,1018;0,4099;9,0146;1,1210;5,5557;0,5050;0,1125;1,6158;4,6588;;244;/A/NBP/2005
20.12.2005;3,2101;2,3710;0,4139;2,7454;3,8431;1,5283;2,4752;6,7029;5,6512;0,6364;2,7545;0,1329;0,5155;0,2456;0,4784;0,1013;0,4093;8,9520;1,1130;5,5173;0,5046;0,1119;1,6046;4,6317;;245;/A/NBP/2005
21.12.2005;3,2245;2,3707;0,4161;2,7543;3,8348;1,5272;2,4686;6,6890;5,6502;0,6406;2,7563;0,1326;0,5142;0,2451;0,4762;0,1013;0,4060;8,9348;1,1107;5,5054;0,5069;0,1121;1,6011;4,6223;;246;/A/NBP/2005
22.12.2005;3,2393;2,3673;0,4180;2,7793;3,8333;1,5282;2,4652;6,6852;5,6273;0,6455;2,7592;0,1326;0,5139;0,2450;0,4781;0,1013;0,4069;8,9292;1,1102;5,5009;0,5072;0,1124;1,6006;4,6309;;247;/A/NBP/2005
23.12.2005;3,2325;2,3621;0,4169;2,7756;3,8404;1,5284;2,4671;6,6982;5,6187;0,6456;2,7732;0,1327;0,5149;0,2454;0,4779;0,1017;0,4068;8,9457;1,1122;5,5135;0,5082;0,1124;1,6034;4,6481;;248;/A/NBP/2005
27.12.2005;3,2308;2,3533;0,4166;2,7667;3,8330;1,5258;2,4613;6,6853;5,6042;0,6424;2,7585;0,1325;0,5138;0,2450;0,4774;0,1017;0,4045;8,9306;1,1101;5,5052;0,5076;0,1122;1,6004;4,6392;;249;/A/NBP/2005
28.12.2005;3,2262;2,3534;0,4162;2,7607;3,8403;1,5279;2,4649;6,6980;5,6018;0,6384;2,7542;0,1328;0,5147;0,2454;0,4781;0,1017;0,4067;8,9455;1,1123;5,5133;0,5083;0,1122;1,6035;4,6392;;250;/A/NBP/2005
29.12.2005;3,2570;2,3773;0,4201;2,7928;3,8584;1,5315;2,4748;6,7296;5,5919;0,6457;2,7619;0,1333;0,5171;0,2466;0,4805;0,1019;0,4102;8,9866;1,1175;5,5377;0,5138;0,1133;1,6110;4,6456;;251;/A/NBP/2005
30.12.2005;3,2613;2,3940;0,4206;2,8093;3,8598;1,5271;2,4788;6,7338;5,6253;0,6465;2,7790;0,1329;0,5174;0,2467;0,4829;0,1020;0,4097;8,9930;1,1179;5,5445;0,5147;0,1135;1,6116;4,6647;;252;/A/NBP/2005
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;
data;1 USD;1 AUD;1 HKD;1 CAD;1 EUR;100 HUF;1 CHF;1 CYP;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;1 NOK;1 SKK;1 SEK;1 MTL;1 LTL;1 LVL;1 ZAR;1 RUB;100 SIT;1 XDR;;Nr tabeli;
;dolar amerykanski;dolar australijski;dolar hong kong;dolar kanadyjski;euro;forint wegierski;frank szwajcarski;funt cypryjski;funt szterling;hrywna ukrainska;jen japonski;korona czeska;korona dunska;korona estonska;korona norweska;korona slowacka;korona szwedzka;lir maltanski;lit litewski;lat lotewski;rand RPA;rubel rosyjski;tolar slowenski;SDR (MFW);;;
