KURS ŚREDNI;1 USD;1 EUR;1 AUD;1 ATS;100 BEF;1 CZK;1 DKK;1 EEK;1 FIM;1 FRF;100 GRD;100 ESP;1 NLG;1 IEP;100 JPY;1 CAD;100 LUF;1 NOK;100 PTE;1 DEM;1 CHF;1 SEK;100 HUF;1 GBP;100 ITL;1 XDR;NR TAB
22.09.2000;4,5857;3,9548;2,5267;0,2874;9,8037;0,1112;0,5300;0,2528;0,6651;0,6029;1,1660;2,3769;1,7946;5,0216;4,2785;3,0804;9,8037;0,4927;1,9726;2,0221;2,6045;0,4699;1,5041;6,6395;0,2042;5,9653;185/A/NBP/2000
25.09.2000;4,5453;3,9928;2,4775;0,2902;9,8979;0,1125;0,5354;0,2552;0,6715;0,6087;1,1768;2,3997;1,8119;5,0698;4,2234;3,0536;9,8979;0,4945;1,9916;2,0415;2,6228;0,4716;1,5182;6,6188;0,2062;5,8227;186/A/NBP/2000
26.09.2000;4,5733;4,0125;2,5051;0,2916;9,9467;0,1132;0,5377;0,2564;0,6749;0,6117;1,1819;2,4116;1,8208;5,0948;4,2573;3,0700;9,9467;0,4995;2,0014;2,0516;2,6415;0,4737;1,5248;6,6531;0,2072;5,9363;187/A/NBP/2000
27.09.2000;4,5528;4,0355;2,5018;0,2933;10,0037;0,1138;0,5406;0,2579;0,6787;0,6152;1,1894;2,4254;1,8312;5,1240;4,2274;3,0595;10,0037;0,5010;2,0129;2,0633;2,6434;0,4747;1,5322;6,6680;0,2084;5,9792;188/A/NBP/2000
28.09.2000;4,5454;4,0195;2,5006;0,2921;9,9641;0,1133;0,5387;0,2569;0,6760;0,6128;1,1844;2,4158;1,8240;5,1037;4,2250;3,0359;9,9641;0,5000;2,0049;2,0551;2,6365;0,4717;1,5232;6,6614;0,2076;5,8949;189/A/NBP/2000
29.09.2000;4,5404;3,9960;2,4629;0,2904;9,9058;0,1124;0,5361;0,2554;0,6721;0,6092;1,1775;2,4016;1,8133;5,0739;4,2132;3,0244;9,9058;0,4975;1,9932;2,0431;2,6201;0,4692;1,5152;6,6495;0,2064;5,8817;190/A/NBP/2000
2.10.2000;4,5119;3,9848;2,4489;0,2896;9,8781;0,1120;0,5343;0,2547;0,6702;0,6075;1,1739;2,3949;1,8082;5,0597;4,1710;3,0056;9,8781;0,4961;1,9876;2,0374;2,6134;0,4673;1,5097;6,6580;0,2058;5,9005;191/A/NBP/2000
3.10.2000;4,5769;4,0154;2,4868;0,2918;9,9539;0,1126;0,5387;0,2566;0,6753;0,6121;1,1835;2,4133;1,8221;5,0985;4,2084;3,0358;9,9539;0,4997;2,0029;2,0530;2,6361;0,4703;1,5253;6,6996;0,2074;5,9215;192/A/NBP/2000
4.10.2000;4,5477;3,9794;2,4344;0,2892;9,8647;0,1115;0,5340;0,2543;0,6693;0,6067;1,1725;2,3917;1,8058;5,0528;4,1818;3,0269;9,8647;0,4943;1,9849;2,0346;2,6257;0,4629;1,5118;6,6070;0,2055;5,8790;193/A/NBP/2000
5.10.2000;4,5458;3,9750;2,4437;0,2889;9,8538;0,1114;0,5336;0,2541;0,6685;0,6060;1,1712;2,3890;1,8038;5,0472;4,1617;3,0341;9,8538;0,4947;1,9827;2,0324;2,6173;0,4648;1,5109;6,6178;0,2053;5,8854;194/A/NBP/2000
6.10.2000;4,5645;3,9780;2,4272;0,2891;9,8612;0,1116;0,5339;0,2542;0,6691;0,6064;1,1723;2,3908;1,8051;5,0510;4,1898;3,0532;9,8612;0,4952;1,9842;2,0339;2,6130;0,4660;1,5133;6,6019;0,2054;5,8458;195/A/NBP/2000
9.10.2000;4,5418;3,9481;2,4254;0,2869;9,7871;0,1108;0,5298;0,2523;0,6640;0,6019;1,1631;2,3729;1,7916;5,0131;4,1693;3,0256;9,7871;0,4916;1,9693;2,0186;2,5965;0,4616;1,5035;6,5769;0,2039;5,8569;196/A/NBP/2000
10.10.2000;4,5621;3,9787;2,4263;0,2891;9,8629;0,1119;0,5339;0,2543;0,6692;0,6065;1,1722;2,3912;1,8055;5,0519;4,2145;3,0372;9,8629;0,4946;1,9846;2,0343;2,6144;0,4635;1,5166;6,6456;0,2055;5,9023;197/A/NBP/2000
11.10.2000;4,5893;4,0186;2,4567;0,2920;9,9618;0,1136;0,5394;0,2568;0,6759;0,6126;1,1839;2,4152;1,8236;5,1026;4,2563;3,0592;9,9618;0,4980;2,0045;2,0547;2,6518;0,4663;1,5295;6,6988;0,2075;5,9618;198/A/NBP/2000
12.10.2000;4,6623;4,0429;2,4768;0,2938;10,0221;0,1142;0,5428;0,2584;0,6800;0,6163;1,1905;2,4298;1,8346;5,1334;4,3328;3,0988;10,0221;0,5014;2,0166;2,0671;2,6761;0,4709;1,5372;6,8062;0,2088;6,0008;199/A/NBP/2000
13.10.2000;4,6913;4,0573;2,4931;0,2949;10,0578;0,1144;0,5448;0,2593;0,6824;0,6185;1,1950;2,4385;1,8411;5,1517;4,3524;3,0932;10,0578;0,5048;2,0238;2,0745;2,6909;0,4751;1,5422;6,9314;0,2095;6,0662;200/A/NBP/2000
16.10.2000;4,6768;3,9878;2,4602;0,2898;9,8855;0,1128;0,5355;0,2549;0,6707;0,6079;1,1750;2,3967;1,8096;5,0635;4,3261;3,0962;9,8855;0,4981;1,9891;2,0389;2,6368;0,4686;1,5149;6,7636;0,2060;5,9794;201/A/NBP/2000
17.10.2000;4,6898;3,9873;2,4466;0,2898;9,8843;0,1128;0,5355;0,2548;0,6706;0,6079;1,1749;2,3964;1,8094;5,0628;4,3357;3,0881;9,8843;0,4971;1,9889;2,0387;2,6388;0,4687;1,5163;6,7708;0,2059;6,0191;202/A/NBP/2000
18.10.2000;4,6762;3,9994;2,4407;0,2906;9,9143;0,1130;0,5372;0,2556;0,6727;0,6097;1,1786;2,4037;1,8148;5,0782;4,3291;3,0805;9,9143;0,4968;1,9949;2,0449;2,6475;0,4687;1,5192;6,7632;0,2066;6,0411;203/A/NBP/2000
19.10.2000;4,6969;3,9565;2,4364;0,2875;9,8079;0,1118;0,5316;0,2529;0,6654;0,6032;1,1655;2,3779;1,7954;5,0237;4,3550;3,1024;9,8079;0,4940;1,9735;2,0229;2,6304;0,4655;1,5049;6,7835;0,2043;5,9669;204/A/NBP/2000
20.10.2000;4,6601;3,9433;2,4670;0,2866;9,7752;0,1133;0,5298;0,2520;0,6632;0,6012;1,1615;2,3700;1,7894;5,0070;4,2974;3,0904;9,7752;0,4920;1,9669;2,0162;2,6176;0,4638;1,5015;6,7441;0,2037;6,0129;205/A/NBP/2000
23.10.2000;4,7116;3,9619;2,4982;0,2879;9,8213;0,1139;0,5323;0,2532;0,6663;0,6040;1,1675;2,3811;1,7978;5,0306;4,3243;3,1147;9,8213;0,4974;1,9762;2,0257;2,6367;0,4660;1,5085;6,8694;0,2046;6,0109;206/A/NBP/2000
24.10.2000;4,6975;3,9395;2,4799;0,2863;9,7658;0,1129;0,5292;0,2518;0,6626;0,6006;1,1605;2,3677;1,7877;5,0021;4,3391;3,1066;9,7658;0,4955;1,9650;2,0142;2,6217;0,4662;1,5000;6,8216;0,2035;6,0165;207/A/NBP/2000
25.10.2000;4,6847;3,9011;2,4571;0,2835;9,6706;0,1122;0,5241;0,2493;0,6561;0,5947;1,1490;2,3446;1,7702;4,9534;4,3283;3,0864;9,6706;0,4903;1,9459;1,9946;2,5972;0,4610;1,4854;6,7575;0,2015;5,9548;208/A/NBP/2000
26.10.2000;4,6764;3,8565;2,4122;0,2803;9,5600;0,1108;0,5181;0,2464;0,6486;0,5879;1,1358;2,3178;1,7500;4,8967;4,3213;3,0863;9,5600;0,4861;1,9236;1,9718;2,5585;0,4541;1,4672;6,6497;0,1992;5,9299;209/A/NBP/2000
27.10.2000;4,6842;3,9009;2,4420;0,2835;9,6701;0,1119;0,5240;0,2494;0,6561;0,5947;1,1488;2,3445;1,7702;4,9531;4,3276;3,0823;9,6701;0,4913;1,9458;1,9945;2,5797;0,4595;1,4821;6,7240;0,2015;5,9982;210/A/NBP/2000
30.10.2000;4,6718;3,9564;2,4507;0,2875;9,8077;0,1136;0,5315;0,2529;0,6654;0,6031;1,1649;2,3778;1,7953;5,0236;4,2958;3,0592;9,8077;0,4983;1,9734;2,0229;2,6018;0,4659;1,5027;6,8120;0,2043;6,0670;211/A/NBP/2000
31.10.2000;4,6845;3,9325;2,4041;0,2858;9,7484;0,1127;0,5283;0,2513;0,6614;0,5995;1,1580;2,3635;1,7845;4,9932;4,2983;3,0591;9,7484;0,4987;1,9615;2,0107;2,5876;0,4634;1,4944;6,7831;0,2031;5,9591;212/A/NBP/2000
2.11.2000;4,6128;3,9566;2,4341;0,2875;9,8082;0,1142;0,5315;0,2529;0,6655;0,6032;1,1645;2,3780;1,7954;5,0238;4,2576;3,0102;9,8082;0,4983;1,9735;2,0230;2,5930;0,4648;1,5030;6,6666;0,2043;5,9457;213/A/NBP/2000
3.11.2000;4,5365;3,9144;2,3581;0,2845;9,7035;0,1130;0,5253;0,2502;0,6584;0,5967;1,1518;2,3526;1,7763;4,9703;4,1554;2,9328;9,7035;0,4910;1,9525;2,0014;2,5550;0,4580;1,4839;6,4969;0,2022;5,8426;214/A/NBP/2000
6.11.2000;4,5101;3,9166;2,3825;0,2846;9,7090;0,1129;0,5257;0,2503;0,6587;0,5971;1,1519;2,3539;1,7773;4,9731;4,2125;2,9457;9,7090;0,4913;1,9536;2,0025;2,5678;0,4571;1,4846;6,5418;0,2023;5,8064;215/A/NBP/2000
7.11.2000;4,5312;3,9100;2,3882;0,2842;9,6926;0,1127;0,5245;0,2499;0,6576;0,5961;1,1498;2,3500;1,7743;4,9647;4,2211;2,9595;9,6926;0,4899;1,9503;1,9992;2,5676;0,4540;1,4818;6,4644;0,2019;5,8330;216/A/NBP/2000
8.11.2000;4,5519;3,9070;2,4098;0,2839;9,6852;0,1127;0,5241;0,2497;0,6571;0,5956;1,1491;2,3482;1,7729;4,9609;4,2373;2,9686;9,6852;0,4906;1,9488;1,9976;2,5712;0,4552;1,4798;6,4782;0,2018;5,8621;217/A/NBP/2000
9.11.2000;4,5924;3,9227;2,4058;0,2851;9,7241;0,1132;0,5261;0,2507;0,6598;0,5980;1,1532;2,3576;1,7800;4,9808;4,2782;2,9756;9,7241;0,4937;1,9566;2,0056;2,5815;0,4575;1,4853;6,4978;0,2026;5,8905;218/A/NBP/2000
10.11.2000;4,5622;3,9635;2,4068;0,2880;9,8253;0,1142;0,5315;0,2533;0,6666;0,6042;1,1654;2,3821;1,7986;5,0326;4,2368;2,9552;9,8253;0,4950;1,9770;2,0265;2,5994;0,4612;1,5012;6,5307;0,2047;5,9517;219/A/NBP/2000
13.11.2000;4,5902;3,9590;2,3841;0,2877;9,8141;0,1140;0,5309;0,2529;0,6659;0,6035;1,1639;2,3794;1,7965;5,0269;4,2616;2,9738;9,8141;0,4954;1,9747;2,0242;2,5987;0,4597;1,4981;6,5677;0,2045;5,8811;220/A/NBP/2000
14.11.2000;4,5666;3,9305;2,3756;0,2856;9,7435;0,1133;0,5269;0,2511;0,6611;0,5992;1,1554;2,3623;1,7836;4,9907;4,2313;2,9563;9,7435;0,4915;1,9605;2,0096;2,5859;0,4546;1,4885;6,5623;0,2030;5,8713;221/A/NBP/2000
15.11.2000;4,5434;3,9109;2,3639;0,2842;9,6949;0,1128;0,5242;0,2501;0,6578;0,5962;1,1497;2,3505;1,7747;4,9658;4,1949;2,9407;9,6949;0,4866;1,9507;1,9996;2,5692;0,4524;1,4838;6,5052;0,2020;5,8635;222/A/NBP/2000
16.11.2000;4,5768;3,9271;2,3845;0,2854;9,7350;0,1132;0,5264;0,2511;0,6605;0,5987;1,1546;2,3602;1,7820;4,9864;4,2053;2,9508;9,7350;0,4897;1,9588;2,0079;2,5702;0,4546;1,4902;6,5283;0,2028;5,8716;223/A/NBP/2000
17.11.2000;4,5708;3,9110;2,3769;0,2842;9,6951;0,1127;0,5243;0,2499;0,6578;0,5962;1,1496;2,3506;1,7747;4,9659;4,2015;2,9408;9,6951;0,4879;1,9508;1,9997;2,5625;0,4510;1,4819;6,5097;0,2020;5,8573;224/A/NBP/2000
20.11.2000;4,5754;3,8850;2,3550;0,2823;9,6307;0,1120;0,5209;0,2485;0,6534;0,5923;1,1420;2,3349;1,7629;4,9329;4,1896;2,9350;9,6307;0,4862;1,9378;1,9864;2,5423;0,4488;1,4723;6,5108;0,2006;5,8332;225/A/NBP/2000
21.11.2000;4,5688;3,8861;2,3484;0,2824;9,6334;0,1120;0,5210;0,2483;0,6536;0,5924;1,1420;2,3356;1,7634;4,9343;4,1467;2,9351;9,6334;0,4837;1,9384;1,9869;2,5493;0,4477;1,4701;6,5170;0,2007;5,8604;226/A/NBP/2000
22.11.2000;4,5744;3,8649;2,3692;0,2809;9,5808;0,1117;0,5179;0,2470;0,6500;0,5892;1,1361;2,3229;1,7538;4,9074;4,1726;2,9523;9,5808;0,4818;1,9278;1,9761;2,5435;0,4447;1,4631;6,4880;0,1996;5,8257;227/A/NBP/2000
23.11.2000;4,5857;3,8715;2,3930;0,2814;9,5972;0,1127;0,5189;0,2475;0,6511;0,5902;1,1380;2,3268;1,7568;4,9158;4,1638;2,9695;9,5972;0,4837;1,9311;1,9795;2,5444;0,4467;1,4663;6,4369;0,1999;5,8573;228/A/NBP/2000
24.11.2000;4,5770;3,8471;2,3908;0,2796;9,5367;0,1124;0,5157;0,2457;0,6470;0,5865;1,1306;2,3122;1,7457;4,8848;4,1170;2,9581;9,5367;0,4804;1,9189;1,9670;2,5289;0,4428;1,4539;6,4049;0,1987;5,8204;229/A/NBP/2000
27.11.2000;4,5468;3,8229;2,3674;0,2778;9,4767;0,1115;0,5126;0,2444;0,6430;0,5828;1,1232;2,2976;1,7348;4,8541;4,0867;2,9526;9,4767;0,4772;1,9069;1,9546;2,5201;0,4410;1,4447;6,3875;0,1974;5,7838;230/A/NBP/2000
28.11.2000;4,4837;3,8245;2,3585;0,2779;9,4807;0,1111;0,5128;0,2444;0,6432;0,5830;1,1236;2,2986;1,7355;4,8561;4,0542;2,9289;9,4807;0,4770;1,9077;1,9554;2,5259;0,4403;1,4445;6,3514;0,1975;5,7755;231/A/NBP/2000
29.11.2000;4,5097;3,8860;2,3698;0,2824;9,6331;0,1123;0,5210;0,2483;0,6536;0,5924;1,1413;2,3355;1,7634;4,9342;4,0983;2,9300;9,6331;0,4841;1,9383;1,9869;2,5727;0,4468;1,4665;6,4200;0,2007;5,7932;232/A/NBP/2000
30.11.2000;4,4735;3,8824;2,3444;0,2821;9,6242;0,1123;0,5206;0,2481;0,6530;0,5919;1,1401;2,3334;1,7618;4,9296;4,0410;2,9016;9,6242;0,4821;1,9365;1,9850;2,5745;0,4459;1,4660;6,3573;0,2005;5,7554;233/A/NBP/2000
1.12.2000;4,4562;3,9126;2,3987;0,2843;9,6991;0,1128;0,5248;0,2501;0,6581;0,5965;1,1488;2,3515;1,7755;4,9680;4,0086;2,9153;9,6991;0,4838;1,9516;2,0005;2,5863;0,4496;1,4761;6,4067;0,2021;5,7759;234/A/NBP/2000
4.12.2000;4,4640;3,9414;2,4235;0,2864;9,7705;0,1130;0,5287;0,2518;0,6629;0,6009;1,1571;2,3688;1,7885;5,0045;4,0202;2,8832;9,7705;0,4868;1,9660;2,0152;2,6022;0,4563;1,4868;6,4323;0,2036;5,7944;235/A/NBP/2000
5.12.2000;4,4251;3,9133;2,3968;0,2844;9,7008;0,1122;0,5250;0,2500;0,6582;0,5966;1,1491;2,3519;1,7758;4,9689;3,9989;2,8697;9,7008;0,4820;1,9519;2,0008;2,5917;0,4542;1,4762;6,4089;0,2021;5,6742;236/A/NBP/2000
6.12.2000;4,4093;3,8974;2,4030;0,2832;9,6614;0,1119;0,5228;0,2491;0,6555;0,5942;1,1443;2,3424;1,7686;4,9487;3,9767;2,8622;9,6614;0,4826;1,9440;1,9927;2,5755;0,4550;1,4698;6,3388;0,2013;5,7063;237/A/NBP/2000
7.12.2000;4,3813;3,9190;2,4033;0,2848;9,7149;0,1121;0,5256;0,2506;0,6591;0,5974;1,1505;2,3554;1,7784;4,9761;3,9688;2,8673;9,7149;0,4838;1,9548;2,0038;2,5831;0,4554;1,4783;6,3169;0,2024;5,7235;238/A/NBP/2000
8.12.2000;4,3965;3,8957;2,4031;0,2831;9,6572;0,1117;0,5227;0,2490;0,6552;0,5939;1,1433;2,3414;1,7678;4,9465;3,9556;2,8697;9,6572;0,4795;1,9432;1,9918;2,5769;0,4509;1,4686;6,3510;0,2012;5,6393;239/A/NBP/2000
11.12.2000;4,4105;3,9050;2,3978;0,2838;9,6802;0,1120;0,5238;0,2496;0,6568;0,5953;1,1460;2,3470;1,7720;4,9583;3,9861;2,9071;9,6802;0,4825;1,9478;1,9966;2,5853;0,4562;1,4719;6,4027;0,2017;5,6743;240/A/NBP/2000
12.12.2000;4,3860;3,8700;2,3805;0,2812;9,5935;0,1113;0,5192;0,2474;0,6509;0,5900;1,1359;2,3259;1,7561;4,9139;3,9488;2,8808;9,5935;0,4792;1,9303;1,9787;2,5737;0,4545;1,4582;6,3888;0,1999;5,6235;241/A/NBP/2000
13.12.2000;4,3945;3,8524;2,3769;0,2800;9,5499;0,1109;0,5167;0,2464;0,6479;0,5873;1,1306;2,3153;1,7481;4,8915;3,9008;2,8779;9,5499;0,4756;1,9216;1,9697;2,5620;0,4509;1,4544;6,3529;0,1990;5,6500;242/A/NBP/2000
14.12.2000;4,3650;3,8549;2,3641;0,2801;9,5560;0,1108;0,5172;0,2464;0,6483;0,5877;1,1314;2,3168;1,7493;4,8947;3,8778;2,8725;9,5560;0,4749;1,9228;1,9710;2,5618;0,4499;1,4561;6,3982;0,1991;5,6581;243/A/NBP/2000
15.12.2000;4,3395;3,8899;2,3642;0,2827;9,6428;0,1117;0,5218;0,2486;0,6542;0,5930;1,1416;2,3379;1,7652;4,9392;3,8514;2,8548;9,6428;0,4777;1,9403;1,9889;2,5823;0,4533;1,4694;6,3910;0,2009;5,6742;244/A/NBP/2000
18.12.2000;4,3217;3,8814;2,3524;0,2821;9,6217;0,1119;0,5204;0,2481;0,6528;0,5917;1,1391;2,3328;1,7613;4,9284;3,8367;2,8420;9,6217;0,4791;1,9360;1,9845;2,5762;0,4492;1,4673;6,3797;0,2005;5,5937;245/A/NBP/2000
19.12.2000;4,3035;3,8426;2,3322;0,2793;9,5256;0,1108;0,5152;0,2457;0,6463;0,5858;1,1277;2,3094;1,7437;4,8791;3,8480;2,8246;9,5256;0,4757;1,9167;1,9647;2,5511;0,4424;1,4519;6,3211;0,1985;5,5441;246/A/NBP/2000
20.12.2000;4,2759;3,8379;2,3353;0,2789;9,5139;0,1107;0,5145;0,2453;0,6455;0,5851;1,1264;2,3066;1,7416;4,8731;3,7881;2,8075;9,5139;0,4723;1,9143;1,9623;2,5339;0,4414;1,4517;6,2736;0,1982;5,5664;247/A/NBP/2000
21.12.2000;4,2351;3,8739;2,3447;0,2815;9,6031;0,1115;0,5192;0,2474;0,6515;0,5906;1,1369;2,3283;1,7579;4,9188;3,7666;2,7831;9,6031;0,4734;1,9323;1,9807;2,5392;0,4442;1,4646;6,2347;0,2001;5,5395;248/A/NBP/2000
22.12.2000;4,2042;3,8652;2,3372;0,2809;9,5816;0,1108;0,5178;0,2471;0,6501;0,5892;1,1343;2,3230;1,7540;4,9078;3,7408;2,7629;9,5816;0,4718;1,9280;1,9762;2,5340;0,4422;1,4594;6,2191;0,1996;5,4972;249/A/NBP/2000
27.12.2000;4,1487;3,8725;2,3151;0,2814;9,5997;0,1107;0,5188;0,2474;0,6513;0,5904;1,1364;2,3274;1,7573;4,9171;3,6387;2,7427;9,5997;0,4710;1,9316;1,9800;2,5386;0,4365;1,4622;6,1556;0,2000;5,4680;250/A/NBP/2000
28.12.2000;4,1414;3,8476;2,3038;0,2796;9,5380;0,1097;0,5155;0,2459;0,6471;0,5866;1,1288;2,3125;1,7460;4,8854;3,6184;2,7391;9,5380;0,4658;1,9192;1,9672;2,5203;0,4350;1,4483;6,1739;0,1987;5,3920;251/A/NBP/2000
29.12.2000;4,1432;3,8544;2,2992;0,2801;9,5548;0,1099;0,5165;0,2464;0,6483;0,5876;1,1311;2,3165;1,7491;4,8941;3,6041;2,7589;9,5548;0,4665;1,9226;1,9707;2,5309;0,4355;1,4545;6,1903;0,1991;5,4063;252/A/NBP/2000
