data;1 USD;1 AUD;1 HKD;1 CAD;1 EUR;100 HUF;1 CHF;1 CYP;1 GBP;1 UAH;100 JPY;1 CZK;1 DKK;1 EEK;1 NOK;1 SKK;1 SEK;1 MTL;1 LTL;1 LVL;1 ZAR;1 RUB;100 SIT;1 XDR;;Nr tabeli;
;dolar amerykanski;dolar australijski;dolar Hongkongu;dolar kanadyjski;euro;forint wegierski;frank szwajcarski;funt cypryjski;funt szterling;hrywna ukrainska;jen japonski;korona czeska;korona dunska;korona estonska;korona norweska;korona slowacka;korona szwedzka;lira maltanska;lit litewski;lat lotewski;rand RPA;rubel rosyjski;tolar slowenski;SDR (MFW);;;
30.12.2005;3,2613;2,3940;0,4206;2,8093;3,8598;1,5271;2,4788;6,7338;5,6253;0,6465;2,7790;0,1329;0,5174;0,2467;0,4829;0,1020;0,4097;8,9930;1,1179;5,5445;0,5147;0,1135;1,6116;4,6647;;252;/A/NBP/2005
2.01.2006;3,2582;2,3905;0,4202;2,8022;3,8610;1,5277;2,4834;6,7335;5,6164;0,6457;2,7661;0,1330;0,5175;0,2468;0,4839;0,1020;0,4103;8,9916;1,1182;5,5470;0,5145;0,1133;1,6121;4,6778;;1;/A/NBP/2006
3.01.2006;3,2488;2,3901;0,4190;2,8000;3,8618;1,5314;2,4868;6,7373;5,6270;0,6438;2,7751;0,1331;0,5176;0,2468;0,4849;0,1022;0,4120;8,9945;1,1185;5,5474;0,5146;0,1130;1,6124;4,6788;;2;/A/NBP/2006
4.01.2006;3,1858;2,3663;0,4110;2,7633;3,8451;1,5312;2,4784;6,7058;5,5925;0,6324;2,7453;0,1325;0,5154;0,2457;0,4841;0,1021;0,4116;8,9577;1,1136;5,5242;0,5160;0,1109;1,6054;4,6387;;3;/A/NBP/2006
5.01.2006;3,1416;2,3452;0,4052;2,7325;3,8008;1,5184;2,4552;6,6291;5,5152;0,6211;2,7038;0,1313;0,5094;0,2429;0,4793;0,1011;0,4067;8,8525;1,1008;5,4605;0,5111;0,1093;1,5868;4,5402;;4;/A/NBP/2006
6.01.2006;3,1507;2,3521;0,4064;2,6984;3,8094;1,5191;2,4644;6,6424;5,5329;0,6237;2,7134;0,1317;0,5106;0,2435;0,4801;0,1013;0,4085;8,8735;1,1033;5,4729;0,5118;0,1098;1,5905;4,5509;;5;/A/NBP/2006
9.01.2006;3,1228;2,3506;0,4029;2,6733;3,7750;1,5100;2,4474;6,5812;5,5178;0,6142;2,7373;0,1308;0,5060;0,2413;0,4760;0,1008;0,4046;8,7954;1,0933;5,4235;0,5118;0,1087;1,5762;4,5100;;6;/A/NBP/2006
10.01.2006;3,1280;2,3526;0,4036;2,6764;3,7790;1,5091;2,4479;6,5905;5,5285;0,6184;2,7349;0,1311;0,5067;0,2415;0,4736;0,1010;0,4046;8,8037;1,0945;5,4292;0,5141;0,1099;1,5780;4,5301;;7;/A/NBP/2006
11.01.2006;3,1353;2,3527;0,4045;2,6880;3,7793;1,5092;2,4420;6,5893;5,5052;0,6157;2,7326;0,1314;0,5067;0,2415;0,4702;0,1009;0,4035;8,8055;1,0946;5,4289;0,5106;0,1101;1,5782;4,5374;;8;/A/NBP/2006
12.01.2006;3,1229;2,3565;0,4028;2,6980;3,7933;1,5160;2,4489;6,6160;5,5292;0,6160;2,7420;0,1320;0,5085;0,2424;0,4700;0,1015;0,4057;8,8360;1,0986;5,4490;0,5173;0,1100;1,5840;4,5404;;9;/A/NBP/2006
13.01.2006;3,1542;2,3732;0,4070;2,7173;3,8085;1,5208;2,4607;6,6408;5,5794;0,6225;2,7563;0,1321;0,5106;0,2434;0,4717;0,1015;0,4095;8,8725;1,1030;5,4716;0,5182;0,1108;1,5904;4,5626;;10;/A/NBP/2006
16.01.2006;3,1321;2,3653;0,4040;2,7009;3,8062;1,5202;2,4567;6,6368;5,5549;0,6181;2,7336;0,1322;0,5102;0,2433;0,4731;0,1016;0,4082;8,8671;1,1024;5,4691;0,5231;0,1107;1,5893;4,5729;;11;/A/NBP/2006
17.01.2006;3,1521;2,3742;0,4064;2,7190;3,8146;1,5261;2,4618;6,6503;5,5501;0,6183;2,7401;0,1325;0,5113;0,2438;0,4707;0,1018;0,4081;8,8856;1,1048;5,4811;0,5242;0,1113;1,5929;4,5830;;12;/A/NBP/2006
18.01.2006;3,1887;2,3902;0,4111;2,7460;3,8643;1,5331;2,4969;6,7428;5,6351;0,6203;2,7755;0,1340;0,5179;0,2470;0,4757;0,1027;0,4140;9,0087;1,1192;5,5526;0,5260;0,1129;1,6137;4,6260;;13;/A/NBP/2006
19.01.2006;3,1772;2,3679;0,4096;2,6950;3,8388;1,5273;2,4719;6,6931;5,5780;0,6173;2,7548;0,1335;0,5145;0,2453;0,4706;0,1022;0,4113;8,9399;1,1118;5,5159;0,5269;0,1122;1,6029;4,5955;;14;/A/NBP/2006
20.01.2006;3,1868;2,3866;0,4109;2,7372;3,8500;1,5321;2,4815;6,7120;5,6016;0,6275;2,7638;0,1343;0,5159;0,2461;0,4747;0,1027;0,4128;8,9660;1,1151;5,5320;0,5307;0,1126;1,6076;4,6093;;15;/A/NBP/2006
23.01.2006;3,1397;2,3640;0,4049;2,7264;3,8502;1,5355;2,4867;6,7129;5,5889;0,6204;2,7468;0,1345;0,5160;0,2461;0,4782;0,1027;0,4153;8,9696;1,1151;5,5323;0,5252;0,1120;1,6078;4,6118;;16;/A/NBP/2006
24.01.2006;3,1333;2,3472;0,4038;2,7192;3,8457;1,5381;2,4821;6,7033;5,5864;0,6186;2,7333;0,1347;0,5155;0,2458;0,4767;0,1029;0,4149;8,9529;1,1138;5,5250;0,5200;0,1119;1,6057;4,5652;;17;/A/NBP/2006
25.01.2006;3,0950;2,3313;0,3988;2,6868;3,8115;1,5268;2,4598;6,6414;5,5464;0,6111;2,6982;0,1338;0,5108;0,2436;0,4745;0,1021;0,4112;8,8609;1,1039;5,4759;0,5145;0,1109;1,5915;4,5239;;18;/A/NBP/2006
26.01.2006;3,1253;2,3592;0,4030;2,7139;3,8299;1,5347;2,4723;6,6717;5,5858;0,6172;2,6973;0,1347;0,5132;0,2448;0,4743;0,1026;0,4131;8,9213;1,1092;5,5023;0,5121;0,1117;1,5993;4,5448;;19;/A/NBP/2006
27.01.2006;3,1379;2,3636;0,4044;2,7360;3,8310;1,5226;2,4689;6,6771;5,5854;0,6200;2,6949;0,1348;0,5133;0,2448;0,4735;0,1024;0,4141;8,9249;1,1095;5,5039;0,5147;0,1120;1,5997;4,5468;;20;/A/NBP/2006
30.01.2006;3,1559;2,3675;0,4068;2,7465;3,8170;1,5186;2,4539;6,6527;5,5719;0,6239;2,6829;0,1350;0,5114;0,2440;0,4704;0,1024;0,4143;8,8923;1,1055;5,4846;0,5123;0,1122;1,5939;4,5439;;21;/A/NBP/2006
31.01.2006;3,1630;2,3822;0,4078;2,7606;3,8285;1,5170;2,4638;6,6733;5,6103;0,6256;2,7012;0,1350;0,5129;0,2447;0,4730;0,1026;0,4149;8,9180;1,1088;5,5003;0,5185;0,1124;1,5988;4,5744;;22;/A/NBP/2006
1.02.2006;3,1409;2,3707;0,4047;2,7505;3,8064;1,5141;2,4505;6,6342;5,5829;0,6202;2,6682;0,1343;0,5100;0,2433;0,4722;0,1021;0,4122;8,8634;1,1024;5,4686;0,5158;0,1116;1,5894;4,5402;;23;/A/NBP/2006
2.02.2006;3,1720;2,3857;0,4088;2,7777;3,8273;1,5219;2,4608;6,6724;5,6271;0,6267;2,6762;0,1343;0,5127;0,2446;0,4751;0,1025;0,4126;8,9142;1,1085;5,4986;0,5171;0,1125;1,5983;4,5743;;24;/A/NBP/2006
3.02.2006;3,1720;2,3874;0,4090;2,7673;3,8300;1,5259;2,4620;6,6760;5,6324;0,6270;2,6761;0,1346;0,5131;0,2448;0,4773;0,1025;0,4121;8,9225;1,1092;5,5025;0,5217;0,1126;1,5993;4,5769;;25;/A/NBP/2006
6.02.2006;3,1838;2,3752;0,4105;2,7831;3,8175;1,5249;2,4538;6,6507;5,5905;0,6288;2,6828;0,1346;0,5113;0,2440;0,4741;0,1022;0,4114;8,8924;1,1056;5,4845;0,5186;0,1127;1,5942;4,5646;;26;/A/NBP/2006
7.02.2006;3,1842;2,3711;0,4105;2,7795;3,8219;1,5254;2,4554;6,6613;5,5733;0,6296;2,7029;0,1345;0,5118;0,2443;0,4746;0,1018;0,4108;8,9037;1,1069;5,4908;0,5210;0,1128;1,5959;4,5812;;27;/A/NBP/2006
8.02.2006;3,1949;2,3549;0,4117;2,7658;3,8254;1,5236;2,4637;6,6668;5,5666;0,6325;2,7063;0,1342;0,5123;0,2445;0,4766;0,1015;0,4121;8,9108;1,1079;5,4959;0,5126;0,1130;1,5973;4,5914;;28;/A/NBP/2006
9.02.2006;3,1896;2,3622;0,4109;2,7720;3,8173;1,5195;2,4541;6,6498;5,5456;0,6302;2,6893;0,1344;0,5113;0,2440;0,4763;0,1016;0,4117;8,8909;1,1056;5,4842;0,5175;0,1128;1,5939;4,5866;;29;/A/NBP/2006
10.02.2006;3,1638;2,3472;0,4078;2,7595;3,7898;1,5103;2,4366;6,6007;5,5201;0,6259;2,6936;0,1336;0,5077;0,2422;0,4692;0,1009;0,4092;8,8289;1,0976;5,4447;0,5186;0,1119;1,5824;4,5467;;30;/A/NBP/2006
13.02.2006;3,1893;2,3500;0,4109;2,7587;3,7911;1,5090;2,4369;6,6047;5,5462;0,6312;2,6995;0,1337;0,5079;0,2423;0,4673;0,1010;0,4058;8,8795;1,0980;5,4470;0,5149;0,1129;1,5829;4,5526;;31;/A/NBP/2006
14.02.2006;3,1868;2,3496;0,4108;2,7601;3,7972;1,5092;2,4390;6,6153;5,5377;0,6302;2,7141;0,1334;0,5087;0,2427;0,4669;0,1012;0,4064;8,8482;1,0998;5,4554;0,5172;0,1131;1,5854;4,5748;;32;/A/NBP/2006
15.02.2006;3,1768;2,3561;0,4094;2,7519;3,7837;1,5057;2,4282;6,5889;5,5116;0,6286;2,7014;0,1331;0,5068;0,2418;0,4657;0,1010;0,4057;8,8137;1,0958;5,4352;0,5196;0,1126;1,5798;4,5580;;33;/A/NBP/2006
16.02.2006;3,1700;2,3404;0,4086;2,7366;3,7640;1,5006;2,4168;6,5529;5,4889;0,6274;2,6884;0,1329;0,5041;0,2406;0,4633;0,1008;0,4004;8,7698;1,0901;5,4077;0,5192;0,1123;1,5717;4,5332;;34;/A/NBP/2006
17.02.2006;3,1669;2,3340;0,4082;2,7403;3,7641;1,4955;2,4123;6,5542;5,4995;0,6274;2,6785;0,1328;0,5042;0,2406;0,4667;0,1007;0,4002;8,7660;1,0902;5,4078;0,5228;0,1122;1,5720;4,5428;;35;/A/NBP/2006
20.02.2006;3,1456;2,3303;0,4053;2,7334;3,7565;1,4935;2,4049;6,5382;5,4839;0,6223;2,6609;0,1322;0,5034;0,2401;0,4663;0,1007;0,4008;8,7513;1,0880;5,3969;0,5212;0,1117;1,5686;4,5297;;36;/A/NBP/2006
21.02.2006;3,1701;2,3426;0,4085;2,7605;3,7769;1,5003;2,4211;6,5737;5,5254;0,6268;2,6698;0,1327;0,5061;0,2414;0,4687;0,1013;0,4028;8,8040;1,0938;5,4274;0,5237;0,1124;1,5771;4,5543;;37;/A/NBP/2006
22.02.2006;3,1991;2,3541;0,4120;2,7806;3,8065;1,5038;2,4441;6,6263;5,5769;0,6324;2,6928;0,1334;0,5101;0,2433;0,4733;0,1016;0,4052;8,8668;1,1024;5,4687;0,5222;0,1134;1,5894;4,5798;;38;/A/NBP/2006
23.02.2006;3,1715;2,3437;0,4087;2,7592;3,7854;1,4957;2,4267;6,5896;5,5504;0,6269;2,7054;0,1327;0,5073;0,2419;0,4703;0,1014;0,4023;8,8156;1,0964;5,4380;0,5222;0,1125;1,5805;4,5616;;39;/A/NBP/2006
24.02.2006;3,1807;2,3561;0,4099;2,7576;3,7849;1,4963;2,4261;6,5864;5,5640;0,6287;2,7263;0,1335;0,5073;0,2419;0,4700;0,1015;0,4020;8,8175;1,0962;5,4369;0,5195;0,1128;1,5803;4,5505;;40;/A/NBP/2006
27.02.2006;3,1803;2,3470;0,4098;2,7675;3,7671;1,4922;2,4090;6,5566;5,5293;0,6281;2,7376;0,1329;0,5050;0,2408;0,4690;0,1011;0,3988;8,7750;1,0910;5,4106;0,5180;0,1129;1,5730;4,5461;;41;/A/NBP/2006
28.02.2006;3,1768;2,3487;0,4095;2,7871;3,7726;1,4930;2,4101;6,5668;5,5369;0,6279;2,7346;0,1333;0,5056;0,2411;0,4696;0,1014;0,3998;8,7857;1,0926;5,4185;0,5146;0,1130;1,5751;4,5630;;42;/A/NBP/2006
1.03.2006;3,1627;2,3516;0,4075;2,7755;3,7756;1,4904;2,4162;6,5720;5,5503;0,6243;2,7280;0,1334;0,5061;0,2413;0,4707;0,1018;0,3996;8,7958;1,0935;5,4235;0,5126;0,1128;1,5765;4,5626;;43;/A/NBP/2006
2.03.2006;3,1580;2,3540;0,4070;2,7812;3,7693;1,4882;2,4090;6,5604;5,5208;0,6241;2,7193;0,1330;0,5053;0,2409;0,4708;0,1020;0,3984;8,7791;1,0916;5,4153;0,5150;0,1127;1,5738;4,5352;;44;/A/NBP/2006
3.03.2006;3,1670;2,3604;0,4082;2,7922;3,8058;1,4962;2,4359;6,6251;5,5506;0,6255;2,7201;0,1333;0,5100;0,2432;0,4747;0,1024;0,4028;8,8651;1,1022;5,4669;0,5173;0,1134;1,5890;4,5892;;45;/A/NBP/2006
6.03.2006;3,1660;2,3576;0,4080;2,7869;3,8157;1,5001;2,4457;6,6424;5,5647;0,6254;2,7063;0,1338;0,5113;0,2439;0,4777;0,1027;0,4035;8,8872;1,1051;5,4819;0,5080;0,1135;1,5932;4,5755;;46;/A/NBP/2006
7.03.2006;3,2347;2,3849;0,4167;2,8297;3,8574;1,5118;2,4739;6,7144;5,6247;0,6388;2,7450;0,1344;0,5172;0,2465;0,4823;0,1032;0,4073;8,9853;1,1171;5,5410;0,5126;0,1154;1,6104;4,6254;;47;/A/NBP/2006
8.03.2006;3,2453;2,3875;0,4182;2,8203;3,8695;1,5155;2,4782;6,7354;5,6435;0,6419;2,7568;0,1346;0,5188;0,2473;0,4834;0,1032;0,4088;9,0114;1,1207;5,5592;0,5157;0,1162;1,6156;4,6539;;48;/A/NBP/2006
9.03.2006;3,2478;2,3898;0,4186;2,8140;3,8749;1,5092;2,4802;6,7448;5,6440;0,6420;2,7658;0,1352;0,5195;0,2477;0,4830;0,1032;0,4107;9,0240;1,1222;5,5670;0,5175;0,1159;1,6177;4,6617;;49;/A/NBP/2006
10.03.2006;3,2643;2,4030;0,4205;2,8117;3,8905;1,5050;2,4844;6,7720;5,6754;0,6446;2,7586;0,1352;0,5215;0,2486;0,4882;0,1035;0,4142;9,0614;1,1268;5,5894;0,5197;0,1164;1,6243;4,6832;;50;/A/NBP/2006
13.03.2006;3,2652;2,3931;0,4207;2,8104;3,8952;1,5027;2,4800;6,7754;5,6354;0,6449;2,7450;0,1358;0,5221;0,2490;0,4882;0,1040;0,4154;9,0723;1,1282;5,5961;0,5242;0,1165;1,6261;4,6835;;51;/A/NBP/2006
14.03.2006;3,2900;2,4120;0,4243;2,8379;3,9390;1,4818;2,5136;6,8516;5,7104;0,6494;2,7810;0,1366;0,5280;0,2517;0,4950;0,1048;0,4200;9,1872;1,1408;5,6591;0,5239;0,1176;1,6444;4,7299;;52;/A/NBP/2006
15.03.2006;3,2277;2,3833;0,4159;2,7942;3,8788;1,4791;2,4758;6,7457;5,6219;0,6374;2,7431;0,1351;0,5198;0,2479;0,4870;0,1034;0,4137;9,0373;1,1234;5,5734;0,5189;0,1160;1,6191;4,6557;;53;/A/NBP/2006
16.03.2006;3,2118;2,3692;0,4142;2,7819;3,8780;1,4837;2,4794;6,7426;5,6126;0,6352;2,7310;0,1349;0,5198;0,2479;0,4866;0,1035;0,4147;9,0333;1,1232;5,5718;0,5172;0,1156;1,6190;4,6413;;54;/A/NBP/2006
17.03.2006;3,1450;2,3061;0,4053;2,7182;3,8319;1,4776;2,4394;6,6630;5,5243;0,6213;2,7036;0,1344;0,5136;0,2449;0,4793;0,1027;0,4104;8,9270;1,1098;5,5052;0,5078;0,1136;1,5996;4,5753;;55;/A/NBP/2006
20.03.2006;3,1909;2,2987;0,4113;2,7428;3,8874;1,4831;2,4725;6,7507;5,6063;0,6301;2,7510;0,1357;0,5210;0,2485;0,4887;0,1038;0,4165;9,0542;1,1259;5,5849;0,5093;0,1154;1,6229;4,6203;;56;/A/NBP/2006
21.03.2006;3,2110;2,3056;0,4135;2,7606;3,8967;1,4762;2,4798;6,7745;5,6148;0,6346;2,7491;0,1366;0,5222;0,2490;0,4903;0,1040;0,4159;9,0758;1,1285;5,5983;0,5083;0,1158;1,6266;4,6334;;57;/A/NBP/2006
22.03.2006;3,2458;2,3245;0,4183;2,7750;3,9217;1,4695;2,4919;6,8162;5,6758;0,6416;2,7685;0,1366;0,5256;0,2506;0,4936;0,1041;0,4182;9,1351;1,1358;5,6342;0,5092;0,1170;1,6369;4,6678;;58;/A/NBP/2006
23.03.2006;3,2269;2,3204;0,4159;2,7679;3,8937;1,4806;2,4705;6,7693;5,6267;0,6373;2,7560;0,1361;0,5218;0,2489;0,4895;0,1038;0,4163;9,0709;1,1277;5,5940;0,5123;0,1162;1,6251;4,6525;;59;/A/NBP/2006
24.03.2006;3,2617;2,3113;0,4203;2,7931;3,9051;1,4753;2,4750;6,7844;5,6526;0,6444;2,7589;0,1362;0,5234;0,2496;0,4900;0,1039;0,4172;9,0964;1,1310;5,6104;0,5149;0,1171;1,6300;4,6667;;60;/A/NBP/2006
27.03.2006;3,2335;2,2783;0,4167;2,7634;3,8917;1,4740;2,4729;6,7635;5,6512;0,6385;2,7683;0,1357;0,5216;0,2487;0,4884;0,1037;0,4163;9,0631;1,1271;5,5903;0,5149;0,1164;1,6243;4,6646;;61;/A/NBP/2006
28.03.2006;3,2680;2,3269;0,4212;2,8034;3,9435;1,4803;2,5072;6,8493;5,7098;0,6460;2,8007;0,1374;0,5285;0,2520;0,4967;0,1044;0,4214;9,1539;1,1421;5,6655;0,5208;0,1178;1,6460;4,7236;;62;/A/NBP/2006
29.03.2006;3,3008;2,3204;0,4253;2,8114;3,9617;1,4818;2,5182;6,8821;5,7345;0,6520;2,7997;0,1378;0,5309;0,2532;0,4989;0,1048;0,4208;9,2261;1,1474;5,6917;0,5233;0,1187;1,6534;4,7266;;63;/A/NBP/2006
30.03.2006;3,2611;2,3191;0,4202;2,7950;3,9335;1,4802;2,4980;6,8314;5,6695;0,6443;2,7729;0,1373;0,5271;0,2514;0,4914;0,1044;0,4175;9,1637;1,1392;5,6520;0,5207;0,1175;1,6417;4,7084;;64;/A/NBP/2006
31.03.2006;3,2491;2,3214;0,4187;2,7935;3,9357;1,4819;2,4913;6,8340;5,6503;0,6420;2,7643;0,1377;0,5274;0,2515;0,4941;0,1045;0,4181;9,1731;1,1398;5,6543;0,5245;0,1172;1,6430;4,6874;;65;/A/NBP/2006
3.04.2006;3,2538;2,3299;0,4193;2,7728;3,9250;1,4911;2,4841;6,8131;5,6216;0,6440;2,7449;0,1378;0,5260;0,2509;0,4948;0,1047;0,4164;9,1738;1,1367;5,6398;0,5299;0,1172;1,6381;4,6723;;66;/A/NBP/2006
4.04.2006;3,2417;2,3187;0,4178;2,7694;3,9407;1,4899;2,4916;6,8445;5,6566;0,6405;2,7572;0,1384;0,5280;0,2519;0,4999;0,1052;0,4198;9,1836;1,1413;5,6619;0,5327;0,1172;1,6446;4,6976;;67;/A/NBP/2006
5.04.2006;3,2418;2,3434;0,4178;2,7855;3,9789;1,4953;2,5204;6,9072;5,6874;0,6407;2,7680;0,1394;0,5332;0,2543;0,5043;0,1060;0,4251;9,2705;1,1524;5,7164;0,5370;0,1176;1,6604;4,7049;;68;/A/NBP/2006
6.04.2006;3,2389;2,3688;0,4171;2,7903;3,9870;1,4846;2,5241;6,9231;5,6848;0,6397;2,7562;0,1392;0,5342;0,2548;0,5056;0,1064;0,4274;9,2742;1,1547;5,7280;0,5409;0,1177;1,6639;4,7124;;69;/A/NBP/2006
7.04.2006;3,2543;2,3813;0,4195;2,8171;3,9665;1,4818;2,5163;6,8881;5,6949;0,6427;2,7656;0,1391;0,5315;0,2535;0,5042;0,1061;0,4251;9,2405;1,1488;5,6986;0,5373;0,1178;1,6555;4,6776;;70;/A/NBP/2006
10.04.2006;3,2659;2,3779;0,4210;2,8458;3,9584;1,4829;2,5133;6,8722;5,6996;0,6452;2,7613;0,1383;0,5304;0,2530;0,5029;0,1055;0,4237;9,2249;1,1464;5,6869;0,5348;0,1179;1,6522;4,6987;;71;/A/NBP/2006
11.04.2006;3,2576;2,3861;0,4197;2,8438;3,9524;1,4866;2,5048;6,8612;5,6747;0,6437;2,7486;0,1383;0,5297;0,2526;0,5054;0,1054;0,4243;9,2088;1,1447;5,6783;0,5325;0,1176;1,6497;4,7092;;72;/A/NBP/2006
12.04.2006;3,2255;2,3602;0,4157;2,8139;3,9203;1,4810;2,4915;6,8031;5,6619;0,6377;2,7308;0,1372;0,5254;0,2506;0,5004;0,1050;0,4209;9,1340;1,1354;5,6322;0,5277;0,1166;1,6361;4,6663;;73;/A/NBP/2006
13.04.2006;3,2477;2,3729;0,4186;2,8360;3,9354;1,4764;2,5069;6,8287;5,7014;0,6416;2,7427;0,1375;0,5273;0,2515;0,5013;0,1050;0,4213;9,1692;1,1398;5,6547;0,5306;0,1173;1,6424;4,6871;;74;/A/NBP/2006
14.04.2006;3,2499;2,3655;0,4189;2,8270;3,9325;1,4742;2,5019;6,8243;5,6910;0,6420;2,7397;0,1372;0,5270;0,2513;0,5005;0,1049;0,4222;9,1603;1,1389;5,6497;0,5298;0,1173;1,6413;4,6869;;75;/A/NBP/2006
18.04.2006;3,2071;2,3677;0,4135;2,7999;3,9265;1,4729;2,5061;6,8109;5,6733;0,6338;2,7148;0,1374;0,5262;0,2510;0,4997;0,1047;0,4215;9,0608;1,1372;5,6419;0,5289;0,1164;1,6386;4,6798;;76;/A/NBP/2006
19.04.2006;3,1567;2,3476;0,4070;2,7718;3,8998;1,4742;2,4883;6,7640;5,6339;0,6237;2,6972;0,1367;0,5227;0,2492;0,4986;0,1043;0,4187;9,0841;1,1295;5,6032;0,5294;0,1150;1,6277;4,6174;;77;/A/NBP/2006
20.04.2006;3,1528;2,3422;0,4065;2,7698;3,8941;1,4685;2,4792;6,7624;5,6241;0,6227;2,6805;0,1368;0,5220;0,2489;0,5004;0,1044;0,4192;9,0708;1,1278;5,5946;0,5284;0,1148;1,6256;4,5940;;78;/A/NBP/2006
21.04.2006;3,1541;2,3356;0,4067;2,7728;3,8870;1,4635;2,4670;6,7418;5,6187;0,6233;2,6878;0,1367;0,5210;0,2484;0,4977;0,1047;0,4181;9,0532;1,1257;5,5844;0,5222;0,1148;1,6223;4,5794;;79;/A/NBP/2006
24.04.2006;3,1218;2,3342;0,4026;2,7515;3,8640;1,4718;2,4581;6,7025;5,5879;0,6199;2,7119;0,1362;0,5179;0,2470;0,4931;0,1042;0,4139;9,0007;1,1191;5,5513;0,5222;0,1138;1,6126;4,5638;;80;/A/NBP/2006
25.04.2006;3,1172;2,3211;0,4021;2,7400;3,8641;1,4688;2,4564;6,7021;5,5667;0,6166;2,7215;0,1359;0,5179;0,2470;0,4919;0,1040;0,4142;9,0009;1,1191;5,5515;0,5161;0,1138;1,6127;4,5656;;81;/A/NBP/2006
26.04.2006;3,1334;2,3307;0,4039;2,7641;3,8848;1,4649;2,4629;6,7444;5,5824;0,6207;2,7184;0,1367;0,5207;0,2483;0,4960;0,1043;0,4165;9,0502;1,1251;5,5820;0,5072;0,1143;1,6213;4,5699;;82;/A/NBP/2006
27.04.2006;3,1086;2,3372;0,4009;2,7577;3,8665;1,4604;2,4459;6,7086;5,5462;0,6178;2,7092;0,1360;0,5182;0,2471;0,4968;0,1037;0,4145;9,0065;1,1198;5,5557;0,5040;0,1136;1,6139;4,5477;;83;/A/NBP/2006
28.04.2006;3,0841;2,3306;0,3977;2,7438;3,8740;1,4695;2,4619;6,7251;5,5713;0,6149;2,7050;0,1363;0,5193;0,2476;0,4992;0,1039;0,4165;9,0240;1,1220;5,5665;0,5019;0,1132;1,6168;4,5664;;84;/A/NBP/2006
2.05.2006;3,0571;2,3220;0,3943;2,7550;3,8583;1,4642;2,4694;6,6944;5,6051;0,6123;2,6910;0,1357;0,5174;0,2466;0,4967;0,1034;0,4150;8,9874;1,1174;5,5431;0,5071;0,1124;1,6102;4,5479;;85;/A/NBP/2006
4.05.2006;3,0406;2,3284;0,3918;2,7273;3,8229;1,4656;2,4485;6,6479;5,5797;0,6076;2,6633;0,1349;0,5126;0,2443;0,4938;0,1024;0,4099;8,9029;1,1072;5,4915;0,4964;0,1116;1,5953;4,4684;;86;/A/NBP/2006
5.05.2006;3,0129;2,3181;0,3885;2,7162;3,8212;1,4684;2,4475;6,6450;5,5707;0,5982;2,6448;0,1350;0,5124;0,2442;0,4928;0,1025;0,4095;8,9010;1,1067;5,4898;0,4966;0,1110;1,5948;4,4795;;87;/A/NBP/2006
8.05.2006;2,9929;2,3155;0,3862;2,7110;3,8230;1,4744;2,4547;6,6418;5,5912;0,5974;2,6923;0,1353;0,5126;0,2443;0,4915;0,1025;0,4107;8,9052;1,1072;5,4916;0,4956;0,1105;1,5955;4,4611;;88;/A/NBP/2006
9.05.2006;3,0157;2,3049;0,3890;2,7055;3,8290;1,4760;2,4553;6,6586;5,5951;0,6021;2,7017;0,1354;0,5135;0,2447;0,4906;0,1024;0,4105;8,9192;1,1090;5,5003;0,4948;0,1113;1,5979;4,4696;;89;/A/NBP/2006
10.05.2006;3,0104;2,3226;0,3882;2,7350;3,8459;1,4766;2,4696;6,6908;5,6161;0,6020;2,7215;0,1360;0,5157;0,2458;0,4951;0,1025;0,4123;8,9596;1,1138;5,5245;0,4972;0,1113;1,6048;4,4972;;90;/A/NBP/2006
11.05.2006;3,0060;2,3196;0,3876;2,7183;3,8194;1,4670;2,4448;6,6442;5,5892;0,5989;2,6996;0,1354;0,5122;0,2441;0,4921;0,1022;0,4096;8,8968;1,1062;5,4865;0,4930;0,1109;1,5936;4,4565;;91;/A/NBP/2006
12.05.2006;3,0012;2,3282;0,3870;2,7223;3,8700;1,4626;2,4931;6,7310;5,6787;0,5959;2,7365;0,1370;0,5190;0,2473;0,4983;0,1030;0,4132;9,0157;1,1208;5,5591;0,4899;0,1114;1,6150;4,5260;;92;/A/NBP/2006
15.05.2006;3,0608;2,3319;0,3947;2,7428;3,9310;1,4649;2,5338;6,8395;5,7715;0,6098;2,7749;0,1384;0,5273;0,2512;0,5051;0,1041;0,4181;9,1899;1,1385;5,6476;0,4761;0,1134;1,6403;4,5690;;93;/A/NBP/2006
16.05.2006;3,0640;2,3328;0,3951;2,7435;3,9250;1,4824;2,5268;6,8356;5,7598;0,6080;2,7757;0,1387;0,5265;0,2509;0,5003;0,1045;0,4173;9,1439;1,1367;5,6390;0,4771;0,1135;1,6378;4,5703;;94;/A/NBP/2006
17.05.2006;3,0039;2,3159;0,3871;2,7178;3,8750;1,4790;2,4983;6,7409;5,7002;0,5970;2,7518;0,1374;0,5197;0,2477;0,4953;0,1034;0,4134;9,0263;1,1223;5,5671;0,4820;0,1116;1,6169;4,5170;;95;/A/NBP/2006
18.05.2006;3,0875;2,3579;0,3981;2,7703;3,9487;1,4875;2,5485;6,8691;5,8253;0,6124;2,7897;0,1395;0,5299;0,2524;0,5048;0,1049;0,4204;9,2465;1,1436;5,6738;0,4788;0,1142;1,6480;4,5989;;96;/A/NBP/2006
